Housing,"Housing Occupancy","Occupied housing units","337,195","(+/-4,369)"
Housing,"Housing Occupancy","Vacant housing units","21,279","(+/-3,079)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.6,(+/-0.3)
Housing,"Housing Occupancy","Rental vacancy rate",4.0,(+/-1.3)
Housing,"Housing Tenure","Occupied housing units","337,195","(+/-4,369)"
Housing,"Housing Tenure",Owner-occupied,"197,838","(+/-4,878)"
Housing,"Housing Tenure",Renter-occupied,"139,357","(+/-4,975)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.59,(+/-0.04)
Housing,"Housing Tenure","Average household size of renter-occupied unit",1.87,(+/-0.06)
Housing,"Year Householder Moved into Unit","Occupied housing units","337,195","(+/-4,369)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","101,011","(+/-5,310)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","66,995","(+/-4,248)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","73,056","(+/-4,577)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","45,958","(+/-3,029)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","26,925","(+/-2,650)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","23,250","(+/-1,931)"
Housing,Value,"Owner-occupied units","197,838","(+/-4,878)"
Housing,Value,"Less than $50,000","6,395","(+/-1,509)"
Housing,Value,"$50,000 to $99,999","7,360","(+/-1,607)"
Housing,Value,"$100,000 to $149,999","13,288","(+/-1,790)"
Housing,Value,"$150,000 to $199,999","21,845","(+/-2,267)"
Housing,Value,"$200,000 to $299,999","45,440","(+/-3,343)"
Housing,Value,"$300,000 to $499,999","58,612","(+/-3,118)"
Housing,Value,"$500,000 to $999,999","37,369","(+/-2,970)"
Housing,Value,"$1,000,000 or more","7,529","(+/-1,480)"
Housing,Value,"Median (dollars)","313,500","(+/-9,882)"
Housing,"Mortgage Status","Owner-occupied units","197,838","(+/-4,878)"
Housing,"Mortgage Status","Housing units with a mortgage","135,015","(+/-4,798)"
Housing,"Mortgage Status","Housing units without a mortgage","62,823","(+/-3,608)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","135,015","(+/-4,798)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",533,(+/-370)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","11,281","(+/-1,857)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","32,128","(+/-2,911)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","32,950","(+/-2,955)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","20,601","(+/-2,279)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","14,594","(+/-2,270)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","22,928","(+/-2,424)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,844",(+/-50)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","62,823","(+/-3,608)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","2,059","(+/-1,001)"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","5,136","(+/-1,328)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","14,794","(+/-1,888)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","14,282","(+/-1,878)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","10,437","(+/-1,865)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","16,115","(+/-1,933)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",720,(+/-32)
Housing,"Gross Rent","Occupied units paying rent","135,406","(+/-4,696)"
Housing,"Gross Rent","Less than $500","9,509","(+/-1,886)"
Housing,"Gross Rent","$500 to $999","50,632","(+/-5,370)"
Housing,"Gross Rent","$1,000 to $1,499","37,883","(+/-3,963)"
Housing,"Gross Rent","$1,500 to $1,999","23,889","(+/-3,092)"
Housing,"Gross Rent","$2,000 to $2,499","9,004","(+/-2,506)"
Housing,"Gross Rent","$2,500 to $2,999","2,416","(+/-1,076)"
Housing,"Gross Rent","$3,000 or more","2,073",(+/-601)
Housing,"Gross Rent","Median (dollars)","1,080",(+/-45)
Housing,"Gross Rent","No rent paid","3,951","(+/-1,341)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","337,195","(+/-4,369)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","21,420","(+/-2,795)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","12,470","(+/-2,132)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","22,165","(+/-3,016)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","21,471","(+/-2,981)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","37,469","(+/-4,032)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","52,584","(+/-4,214)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","35,993","(+/-3,268)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","55,913","(+/-4,054)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","29,948","(+/-2,928)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","47,762","(+/-3,182)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","75,779","(+/-3,923)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","115,919","(+/-4,043)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","783,715","(+/-7,490)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","740,672","(+/-8,245)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","567,190","(+/-12,773)"
Socioeconomic,"Health Insurance Coverage","With public coverage","252,061","(+/-10,243)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","43,043","(+/-4,371)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","194,306","(+/-6,012)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","6,091","(+/-1,987)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",7.5,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.3,(+/-2.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",12.2,(+/-5.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.5,(+/-0.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",2.0,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.6,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",27.3,(+/-4.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",36.1,(+/-7.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",50.9,(+/-22.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",12.2,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",12.6,(+/-2.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",12.3,(+/-2.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",11.8,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",12.5,(+/-2.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",12.1,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",11.8,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",7.6,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",25.9,(+/-2.1)
Education,"School Enrollment","Population 3 years and over enrolled in school","201,827","(+/-6,548)"
Education,"School Enrollment","Nursery school, preschool","14,036","(+/-1,849)"
Education,"School Enrollment",Kindergarten,"10,622","(+/-2,110)"
Education,"School Enrollment","Elementary school (grades 1-8)","79,893","(+/-4,076)"
Education,"School Enrollment","High school (grades 9-12)","44,849","(+/-3,068)"
Education,"School Enrollment","College or graduate school","52,427","(+/-4,262)"
Education,"Educational Attainment","Population 25 years and over","539,986","(+/-5,598)"
Education,"Educational Attainment","Less than 9th grade","10,364","(+/-2,073)"
Education,"Educational Attainment","9th to 12th grade, no diploma","23,306","(+/-2,956)"
Education,"Educational Attainment","High school graduate (includes equivalency)","115,971","(+/-5,680)"
Education,"Educational Attainment","Some college, no degree","82,408","(+/-5,550)"
Education,"Educational Attainment","Associate's degree","45,183","(+/-4,405)"
Education,"Educational Attainment","Bachelor's degree","148,947","(+/-6,117)"
Education,"Educational Attainment","Graduate or professional degree","113,807","(+/-5,482)"
Education,"Educational Attainment","Percent high school graduate or higher",93.8,(+/-0.7)
Education,"Educational Attainment","Percent bachelor's degree or higher",48.7,(+/-1.4)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","487,665",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",15,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",50,H
Business,"Paid employees for pay period including March 12",Utilities,"1,298",J
Business,"Paid employees for pay period including March 12",Construction,"17,400",G
Business,"Paid employees for pay period including March 12",Manufacturing,"44,431",G
Business,"Paid employees for pay period including March 12","Wholesale trade","22,540",G
Business,"Paid employees for pay period including March 12","Retail trade","35,051",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","12,258",G
Business,"Paid employees for pay period including March 12",Information,"11,395",G
Business,"Paid employees for pay period including March 12","Finance and insurance","31,714",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","7,663",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","39,789",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","58,085",H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","31,633",G
Business,"Paid employees for pay period including March 12","Educational services","10,717",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","90,272",H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","13,565",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","40,963",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","18,819",G
Business,"Paid employees for pay period including March 12","Industries not classified",7,G
Business,"Annual payroll ($1,000)","Total for all sectors","35,085,275",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",258,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","3,858",H
Business,"Annual payroll ($1,000)",Utilities,"153,954",J
Business,"Annual payroll ($1,000)",Construction,"1,315,089",G
Business,"Annual payroll ($1,000)",Manufacturing,"3,840,018",H
Business,"Annual payroll ($1,000)","Wholesale trade","1,997,178",G
Business,"Annual payroll ($1,000)","Retail trade","1,213,769",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","855,317",H
Business,"Annual payroll ($1,000)",Information,"1,153,375",G
Business,"Annual payroll ($1,000)","Finance and insurance","3,752,883",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","576,415",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","4,253,031",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","5,076,100",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","1,680,021",G
Business,"Annual payroll ($1,000)","Educational services","481,288",G
Business,"Annual payroll ($1,000)","Health care and social assistance","6,222,886",H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","878,019",G
Business,"Annual payroll ($1,000)","Accommodation and food services","899,779",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","731,700",G
Business,"Annual payroll ($1,000)","Industries not classified",337,H
Business,"Total Establishments","Total for all sectors","19,741",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",8,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",9,X
Business,"Total Establishments",Utilities,57,X
Business,"Total Establishments",Construction,"1,207",X
Business,"Total Establishments",Manufacturing,823,X
Business,"Total Establishments","Wholesale trade","1,049",X
Business,"Total Establishments","Retail trade","2,226",X
Business,"Total Establishments","Transportation and warehousing",542,X
Business,"Total Establishments",Information,386,X
Business,"Total Establishments","Finance and insurance","1,450",X
Business,"Total Establishments","Real estate and rental and leasing","1,118",X
Business,"Total Establishments","Professional, scientific, and technical services","2,573",X
Business,"Total Establishments","Management of companies and enterprises",311,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,066",X
Business,"Total Establishments","Educational services",312,X
Business,"Total Establishments","Health care and social assistance","2,411",X
Business,"Total Establishments","Arts, entertainment, and recreation",358,X
Business,"Total Establishments","Accommodation and food services","1,915",X
Business,"Total Establishments","Other services (except public administration)","1,910",X
Business,"Total Establishments","Industries not classified",10,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
