Workers,"Employment Status","Armed Forces",144,(+/-197)
Workers,"Employment Status","Not in labor force","253,495","(+/-4,711)"
Workers,"Employment Status","Civilian labor force","369,434","(+/-4,787)"
Workers,"Employment Status","Unemployment Rate",6.1,(+/-0.8)
Workers,"Commuting to Work","Workers 16 years and over","341,395","(+/-4,881)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","265,638","(+/-5,829)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","31,019","(+/-3,236)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","2,567",(+/-967)
Workers,"Commuting to Work",Walked,"3,929",(+/-941)
Workers,"Commuting to Work","Other means","3,171",(+/-991)
Workers,"Commuting to Work","Worked from home","35,071","(+/-3,105)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",25.1,(+/-0.8)
Workers,Occupation,"Civilian employed population 16 years and over","346,762","(+/-5,085)"
Workers,Occupation,"Management, business, science, and arts occupations","123,372","(+/-5,546)"
Workers,Occupation,"Service occupations","64,292","(+/-3,750)"
Workers,Occupation,"Sales and office occupations","72,678","(+/-4,251)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","32,739","(+/-2,542)"
Workers,Occupation,"Production, transportation, and material moving occupations","53,681","(+/-3,715)"
Workers,Industry,"Civilian employed population 16 years and over","346,762","(+/-5,085)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","3,145",(+/-772)
Workers,Industry,Construction,"21,830","(+/-2,703)"
Workers,Industry,Manufacturing,"56,190","(+/-3,635)"
Workers,Industry,"Wholesale trade","6,086","(+/-1,424)"
Workers,Industry,"Retail trade","44,814","(+/-3,117)"
Workers,Industry,"Transportation and warehousing, and utilities","16,768","(+/-2,226)"
Workers,Industry,Information,"2,966",(+/-970)
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","16,492","(+/-1,857)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","31,261","(+/-3,153)"
Workers,Industry,"Educational services, and health care and social assistance","84,882","(+/-4,302)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","30,840","(+/-2,496)"
Workers,Industry,"Other services, except public administration","16,997","(+/-2,347)"
Workers,Industry,"Public administration","14,491","(+/-1,936)"
Workers,"Class of Worker","Civilian employed population 16 years and over","346,762","(+/-5,085)"
Workers,"Class of Worker","Private wage and salary workers","289,550","(+/-5,622)"
Workers,"Class of Worker","Government workers","40,126","(+/-3,102)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","16,929","(+/-2,296)"
Workers,"Class of Worker","Unpaid family workers",157,(+/-178)
Housing,"Housing Occupancy","Total housing units","352,328",(+/-678)
Housing,"Housing Occupancy","Occupied housing units","317,533","(+/-3,160)"
Housing,"Housing Occupancy","Vacant housing units","34,795","(+/-3,100)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.7,(+/-0.4)
Housing,"Housing Occupancy","Rental vacancy rate",6.7,(+/-1.8)
Housing,"Housing Tenure","Occupied housing units","317,533","(+/-3,160)"
Housing,"Housing Tenure",Owner-occupied,"236,009","(+/-3,703)"
Housing,"Housing Tenure",Renter-occupied,"81,524","(+/-4,186)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.47,(+/-0.04)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.10,(+/-0.08)
Housing,"Year Householder Moved into Unit","Occupied housing units","317,533","(+/-3,160)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","62,130","(+/-3,765)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","57,734","(+/-3,273)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","74,709","(+/-3,594)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","46,943","(+/-3,109)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","33,772","(+/-2,633)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","42,245","(+/-2,334)"
Housing,Value,"Owner-occupied units","236,009","(+/-3,703)"
Housing,Value,"Less than $50,000","30,154","(+/-2,333)"
Housing,Value,"$50,000 to $99,999","32,943","(+/-2,955)"
Housing,Value,"$100,000 to $149,999","34,632","(+/-2,553)"
Housing,Value,"$150,000 to $199,999","42,567","(+/-3,624)"
Housing,Value,"$200,000 to $299,999","53,206","(+/-3,315)"
Housing,Value,"$300,000 to $499,999","31,494","(+/-2,252)"
Housing,Value,"$500,000 to $999,999","9,685","(+/-1,608)"
Housing,Value,"$1,000,000 or more","1,328",(+/-485)
Housing,Value,"Median (dollars)","170,200","(+/-3,514)"
Housing,"Mortgage Status","Owner-occupied units","236,009","(+/-3,703)"
Housing,"Mortgage Status","Housing units with a mortgage","127,664","(+/-3,811)"
Housing,"Mortgage Status","Housing units without a mortgage","108,345","(+/-3,227)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","127,664","(+/-3,811)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500","1,231",(+/-550)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","30,537","(+/-2,655)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","46,376","(+/-3,272)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","26,993","(+/-2,877)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","13,626","(+/-1,642)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","4,172",(+/-936)
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","4,729","(+/-1,160)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,340",(+/-31)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","108,345","(+/-3,227)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","3,909",(+/-929)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","17,713","(+/-2,136)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","37,609","(+/-2,854)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","27,333","(+/-2,244)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","12,388","(+/-1,731)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","9,393","(+/-1,336)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",576,(+/-11)
Housing,"Gross Rent","Occupied units paying rent","76,945","(+/-4,168)"
Housing,"Gross Rent","Less than $500","9,782","(+/-1,497)"
Housing,"Gross Rent","$500 to $999","36,741","(+/-3,822)"
Housing,"Gross Rent","$1,000 to $1,499","23,947","(+/-2,913)"
Housing,"Gross Rent","$1,500 to $1,999","4,258","(+/-1,109)"
Housing,"Gross Rent","$2,000 to $2,499","1,058",(+/-473)
Housing,"Gross Rent","$2,500 to $2,999",484,(+/-525)
Housing,"Gross Rent","$3,000 or more",675,(+/-369)
Housing,"Gross Rent","Median (dollars)",911,(+/-28)
Housing,"Gross Rent","No rent paid","4,579","(+/-1,174)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","317,533","(+/-3,160)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","20,710","(+/-2,704)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","15,086","(+/-2,133)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","26,763","(+/-2,515)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","25,911","(+/-2,472)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","41,568","(+/-3,330)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","58,397","(+/-4,066)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","40,395","(+/-2,903)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","51,951","(+/-3,588)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","19,110","(+/-1,958)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","17,642","(+/-1,731)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","60,825","(+/-1,195)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","81,709","(+/-2,739)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","759,220","(+/-1,701)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","727,816","(+/-3,621)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","496,055","(+/-11,657)"
Socioeconomic,"Health Insurance Coverage","With public coverage","367,053","(+/-10,454)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","31,404","(+/-3,296)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","172,848","(+/-1,686)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","3,027",(+/-930)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",12.0,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",20.3,(+/-2.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",19.2,(+/-6.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",5.5,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.9,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.5,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",29.3,(+/-4.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",42.7,(+/-6.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",47.6,(+/-15.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",16.2,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",22.2,(+/-2.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",22.1,(+/-3.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",24.2,(+/-5.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",21.5,(+/-3.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",14.5,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",10.8,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",13.2,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",27.1,(+/-1.8)
Education,"School Enrollment","Population 3 years and over enrolled in school","169,688","(+/-3,741)"
Education,"School Enrollment","Nursery school, preschool","9,741","(+/-1,552)"
Education,"School Enrollment",Kindergarten,"9,295","(+/-1,465)"
Education,"School Enrollment","Elementary school (grades 1-8)","72,480","(+/-2,343)"
Education,"School Enrollment","High school (grades 9-12)","41,433","(+/-1,877)"
Education,"School Enrollment","College or graduate school","36,739","(+/-2,651)"
Education,"Educational Attainment","Population 25 years and over","541,210","(+/-1,957)"
Education,"Educational Attainment","Less than 9th grade","11,074","(+/-1,665)"
Education,"Educational Attainment","9th to 12th grade, no diploma","34,216","(+/-3,386)"
Education,"Educational Attainment","High school graduate (includes equivalency)","177,332","(+/-5,861)"
Education,"Educational Attainment","Some college, no degree","129,208","(+/-5,754)"
Education,"Educational Attainment","Associate's degree","59,772","(+/-3,780)"
Education,"Educational Attainment","Bachelor's degree","82,099","(+/-5,244)"
Education,"Educational Attainment","Graduate or professional degree","47,509","(+/-3,419)"
Education,"Educational Attainment","Percent high school graduate or higher",91.6,(+/-0.7)
Education,"Educational Attainment","Percent bachelor's degree or higher",23.9,(+/-1.2)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 08 Estimate","District 08 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","260,147",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",75,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",200,G
Business,"Paid employees for pay period including March 12",Utilities,"1,586",J
Business,"Paid employees for pay period including March 12",Construction,"12,586",G
Business,"Paid employees for pay period including March 12",Manufacturing,"35,959",H
Business,"Paid employees for pay period including March 12","Wholesale trade","12,197",G
Business,"Paid employees for pay period including March 12","Retail trade","39,305",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","6,508",G
Business,"Paid employees for pay period including March 12",Information,"2,360",H
Business,"Paid employees for pay period including March 12","Finance and insurance","8,126",H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","2,985",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","8,669",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","6,992",H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","20,075",H
Business,"Paid employees for pay period including March 12","Educational services","3,218",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","54,619",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","2,842",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","29,619",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","12,210",G
Business,"Paid employees for pay period including March 12","Industries not classified",16,G
Business,"Annual payroll ($1,000)","Total for all sectors","13,621,618",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","4,748",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","14,257",G
Business,"Annual payroll ($1,000)",Utilities,"209,513",J
Business,"Annual payroll ($1,000)",Construction,"916,113",G
Business,"Annual payroll ($1,000)",Manufacturing,"2,589,318",G
Business,"Annual payroll ($1,000)","Wholesale trade","932,360",G
Business,"Annual payroll ($1,000)","Retail trade","1,358,078",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","305,296",G
Business,"Annual payroll ($1,000)",Information,"131,114",H
Business,"Annual payroll ($1,000)","Finance and insurance","613,112",H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","140,521",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","516,236",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","806,252",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","797,566",G
Business,"Annual payroll ($1,000)","Educational services","104,315",G
Business,"Annual payroll ($1,000)","Health care and social assistance","3,146,850",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","74,566",G
Business,"Annual payroll ($1,000)","Accommodation and food services","570,242",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","390,609",G
Business,"Annual payroll ($1,000)","Industries not classified",552,J
Business,"Total Establishments","Total for all sectors","15,553",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",21,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",14,X
Business,"Total Establishments",Utilities,21,X
Business,"Total Establishments",Construction,"1,318",X
Business,"Total Establishments",Manufacturing,610,X
Business,"Total Establishments","Wholesale trade",607,X
Business,"Total Establishments","Retail trade","2,608",X
Business,"Total Establishments","Transportation and warehousing",388,X
Business,"Total Establishments",Information,232,X
Business,"Total Establishments","Finance and insurance",847,X
Business,"Total Establishments","Real estate and rental and leasing",567,X
Business,"Total Establishments","Professional, scientific, and technical services","1,166",X
Business,"Total Establishments","Management of companies and enterprises",100,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",784,X
Business,"Total Establishments","Educational services",159,X
Business,"Total Establishments","Health care and social assistance","2,654",X
Business,"Total Establishments","Arts, entertainment, and recreation",227,X
Business,"Total Establishments","Accommodation and food services","1,504",X
Business,"Total Establishments","Other services (except public administration)","1,711",X
Business,"Total Establishments","Industries not classified",15,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
