People,"Residence 1 Year Ago","Same state","20,516","(+/-3,229)"
People,"Residence 1 Year Ago","Different state","20,361","(+/-2,938)"
People,"Residence 1 Year Ago",Abroad,"1,169",(+/-591)
Workers,"Employment Status","Population 16 years and over","478,269","(+/-1,546)"
Workers,"Employment Status","In labor force","302,182","(+/-4,640)"
Workers,"Employment Status","Civilian labor force","301,866","(+/-4,622)"
Workers,"Employment Status",Employed,"293,947","(+/-4,855)"
Workers,"Employment Status",Unemployed,"7,919","(+/-1,741)"
Workers,"Employment Status","Armed Forces",316,(+/-355)
Workers,"Employment Status","Not in labor force","176,087","(+/-4,700)"
Workers,"Employment Status","Civilian labor force","301,866","(+/-4,622)"
Workers,"Employment Status","Unemployment Rate",2.6,(+/-0.6)
Workers,"Commuting to Work","Workers 16 years and over","288,927","(+/-4,808)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","205,537","(+/-5,218)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","25,792","(+/-3,044)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","1,775",(+/-561)
Workers,"Commuting to Work",Walked,"12,640","(+/-1,814)"
Workers,"Commuting to Work","Other means","6,994","(+/-1,474)"
Workers,"Commuting to Work","Worked from home","36,189","(+/-3,103)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",21.1,(+/-1.0)
Workers,Occupation,"Civilian employed population 16 years and over","293,947","(+/-4,855)"
Workers,Occupation,"Management, business, science, and arts occupations","122,012","(+/-5,473)"
Workers,Occupation,"Service occupations","53,927","(+/-3,963)"
Workers,Occupation,"Sales and office occupations","52,717","(+/-3,693)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","31,767","(+/-2,971)"
Workers,Occupation,"Production, transportation, and material moving occupations","33,524","(+/-3,500)"
Workers,Industry,"Civilian employed population 16 years and over","293,947","(+/-4,855)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","11,633","(+/-1,592)"
Workers,Industry,Construction,"31,286","(+/-3,295)"
Workers,Industry,Manufacturing,"15,261","(+/-2,394)"
Workers,Industry,"Wholesale trade","6,117","(+/-1,584)"
Workers,Industry,"Retail trade","33,105","(+/-3,372)"
Workers,Industry,"Transportation and warehousing, and utilities","15,636","(+/-2,031)"
Workers,Industry,Information,"4,878","(+/-1,110)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","18,202","(+/-2,289)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","31,976","(+/-3,567)"
Workers,Industry,"Educational services, and health care and social assistance","66,401","(+/-4,384)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","32,128","(+/-3,347)"
Workers,Industry,"Other services, except public administration","15,364","(+/-2,330)"
Workers,Industry,"Public administration","11,960","(+/-2,314)"
Workers,"Class of Worker","Civilian employed population 16 years and over","293,947","(+/-4,855)"
Workers,"Class of Worker","Private wage and salary workers","221,312","(+/-5,603)"
Workers,"Class of Worker","Government workers","47,393","(+/-4,281)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","24,809","(+/-2,418)"
Workers,"Class of Worker","Unpaid family workers",433,(+/-206)
Housing,"Housing Occupancy","Total housing units","275,680",(+/-422)
Housing,"Housing Occupancy","Occupied housing units","240,476","(+/-3,127)"
Housing,"Housing Occupancy","Vacant housing units","35,204","(+/-3,078)"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.0,(+/-0.4)
Housing,"Housing Occupancy","Rental vacancy rate",5.2,(+/-1.6)
Housing,"Housing Tenure","Occupied housing units","240,476","(+/-3,127)"
Housing,"Housing Tenure",Owner-occupied,"166,295","(+/-3,887)"
Housing,"Housing Tenure",Renter-occupied,"74,181","(+/-3,594)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.48,(+/-0.04)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.01,(+/-0.08)
Housing,"Year Householder Moved into Unit","Occupied housing units","240,476","(+/-3,127)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","64,096","(+/-3,782)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","47,903","(+/-3,339)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","55,606","(+/-3,640)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","37,164","(+/-3,467)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","18,726","(+/-1,936)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","16,981","(+/-1,591)"
Housing,Value,"Owner-occupied units","166,295","(+/-3,887)"
Housing,Value,"Less than $50,000","7,654","(+/-1,473)"
Housing,Value,"$50,000 to $99,999","4,559",(+/-902)
Housing,Value,"$100,000 to $149,999","3,193",(+/-673)
Housing,Value,"$150,000 to $199,999","5,430","(+/-1,201)"
Housing,Value,"$200,000 to $299,999","16,504","(+/-1,888)"
Housing,Value,"$300,000 to $499,999","44,095","(+/-3,500)"
Housing,Value,"$500,000 to $999,999","65,727","(+/-3,703)"
Housing,Value,"$1,000,000 or more","19,133","(+/-1,886)"
Housing,Value,"Median (dollars)","509,600","(+/-17,605)"
Housing,"Mortgage Status","Owner-occupied units","166,295","(+/-3,887)"
Housing,"Mortgage Status","Housing units with a mortgage","94,401","(+/-3,792)"
Housing,"Mortgage Status","Housing units without a mortgage","71,894","(+/-3,536)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","94,401","(+/-3,792)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",236,(+/-176)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","8,029","(+/-1,446)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","19,681","(+/-2,020)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","24,976","(+/-2,737)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","15,642","(+/-1,866)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","11,912","(+/-1,442)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","13,925","(+/-1,928)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,873",(+/-51)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","71,894","(+/-3,536)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","5,443",(+/-994)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","10,743","(+/-1,314)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","20,960","(+/-2,092)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","16,500","(+/-1,775)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","8,692","(+/-1,310)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","9,556","(+/-1,475)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",587,(+/-19)
Housing,"Gross Rent","Occupied units paying rent","69,542","(+/-3,470)"
Housing,"Gross Rent","Less than $500","4,946",(+/-860)
Housing,"Gross Rent","$500 to $999","18,477","(+/-2,382)"
Housing,"Gross Rent","$1,000 to $1,499","21,629","(+/-2,738)"
Housing,"Gross Rent","$1,500 to $1,999","10,981","(+/-1,690)"
Housing,"Gross Rent","$2,000 to $2,499","8,738","(+/-1,769)"
Housing,"Gross Rent","$2,500 to $2,999","2,899","(+/-1,189)"
Housing,"Gross Rent","$3,000 or more","1,872",(+/-749)
Housing,"Gross Rent","Median (dollars)","1,237",(+/-41)
Housing,"Gross Rent","No rent paid","4,639","(+/-1,143)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","240,476","(+/-3,127)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","12,670","(+/-1,723)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","8,794","(+/-1,736)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","17,306","(+/-2,036)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","15,820","(+/-1,652)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","26,881","(+/-2,628)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","42,299","(+/-3,197)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","32,391","(+/-2,738)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","45,475","(+/-3,349)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","17,664","(+/-2,276)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","21,176","(+/-2,287)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","73,314","(+/-1,842)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","97,579","(+/-3,320)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","570,372","(+/-1,280)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","522,352","(+/-4,296)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","377,202","(+/-8,641)"
Socioeconomic,"Health Insurance Coverage","With public coverage","223,229","(+/-6,616)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","48,020","(+/-4,031)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","118,234","(+/-1,215)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","7,151","(+/-1,720)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",6.3,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",10.0,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",7.6,(+/-4.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",3.3,(+/-0.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",4.4,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",4.9,(+/-3.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",19.8,(+/-5.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.7,(+/-8.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",8.3,(+/-11.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",11.6,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",10.6,(+/-2.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",9.9,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",11.2,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",9.6,(+/-2.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",11.8,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",9.2,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",6.4,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",27.1,(+/-1.8)
Education,"School Enrollment","Population 3 years and over enrolled in school","124,489","(+/-3,804)"
Education,"School Enrollment","Nursery school, preschool","3,866",(+/-815)
Education,"School Enrollment",Kindergarten,"5,184","(+/-1,122)"
Education,"School Enrollment","Elementary school (grades 1-8)","52,883","(+/-2,038)"
Education,"School Enrollment","High school (grades 9-12)","26,777","(+/-2,083)"
Education,"School Enrollment","College or graduate school","35,779","(+/-3,452)"
Education,"Educational Attainment","Population 25 years and over","406,291","(+/-1,457)"
Education,"Educational Attainment","Less than 9th grade","7,572","(+/-1,565)"
Education,"Educational Attainment","9th to 12th grade, no diploma","14,876","(+/-2,028)"
Education,"Educational Attainment","High school graduate (includes equivalency)","100,760","(+/-6,002)"
Education,"Educational Attainment","Some college, no degree","86,470","(+/-4,615)"
Education,"Educational Attainment","Associate's degree","40,013","(+/-3,437)"
Education,"Educational Attainment","Bachelor's degree","98,854","(+/-4,349)"
Education,"Educational Attainment","Graduate or professional degree","57,746","(+/-4,161)"
Education,"Educational Attainment","Percent high school graduate or higher",94.5,(+/-0.6)
Education,"Educational Attainment","Percent bachelor's degree or higher",38.5,(+/-1.4)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","206,475",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting","1,020",G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",971,H
Business,"Paid employees for pay period including March 12",Utilities,"1,357",J
Business,"Paid employees for pay period including March 12",Construction,"19,081",G
Business,"Paid employees for pay period including March 12",Manufacturing,"12,945",G
Business,"Paid employees for pay period including March 12","Wholesale trade","6,539",G
Business,"Paid employees for pay period including March 12","Retail trade","33,452",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","5,885",G
Business,"Paid employees for pay period including March 12",Information,"4,274",G
Business,"Paid employees for pay period including March 12","Finance and insurance","7,265",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","4,391",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","13,012",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","1,669",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","10,014",G
Business,"Paid employees for pay period including March 12","Educational services","3,362",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","35,155",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","7,420",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","30,045",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","8,588",G
Business,"Paid employees for pay period including March 12","Industries not classified",30,G
Business,"Annual payroll ($1,000)","Total for all sectors","10,204,840",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","80,990",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","79,940",H
Business,"Annual payroll ($1,000)",Utilities,"141,502",J
Business,"Annual payroll ($1,000)",Construction,"1,308,238",G
Business,"Annual payroll ($1,000)",Manufacturing,"743,781",G
Business,"Annual payroll ($1,000)","Wholesale trade","415,165",G
Business,"Annual payroll ($1,000)","Retail trade","1,266,799",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","309,712",G
Business,"Annual payroll ($1,000)",Information,"309,544",G
Business,"Annual payroll ($1,000)","Finance and insurance","571,498",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","222,799",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","875,139",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","134,908",G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","390,674",G
Business,"Annual payroll ($1,000)","Educational services","102,116",G
Business,"Annual payroll ($1,000)","Health care and social assistance","1,902,472",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","242,796",G
Business,"Annual payroll ($1,000)","Accommodation and food services","770,499",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","335,452",G
Business,"Annual payroll ($1,000)","Industries not classified",816,G
Business,"Total Establishments","Total for all sectors","23,220",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",247,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",74,X
Business,"Total Establishments",Utilities,70,X
Business,"Total Establishments",Construction,"4,092",X
Business,"Total Establishments",Manufacturing,883,X
Business,"Total Establishments","Wholesale trade",725,X
Business,"Total Establishments","Retail trade","2,442",X
Business,"Total Establishments","Transportation and warehousing",657,X
Business,"Total Establishments",Information,357,X
Business,"Total Establishments","Finance and insurance",973,X
Business,"Total Establishments","Real estate and rental and leasing","1,509",X
Business,"Total Establishments","Professional, scientific, and technical services","2,597",X
Business,"Total Establishments","Management of companies and enterprises",58,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,286",X
Business,"Total Establishments","Educational services",288,X
Business,"Total Establishments","Health care and social assistance","2,398",X
Business,"Total Establishments","Arts, entertainment, and recreation",702,X
Business,"Total Establishments","Accommodation and food services","2,054",X
Business,"Total Establishments","Other services (except public administration)","1,788",X
Business,"Total Establishments","Industries not classified",20,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
