Housing,Value,"Median (dollars)","570,900","(+/-10,788)"
Housing,"Mortgage Status","Owner-occupied units","188,010","(+/-5,081)"
Housing,"Mortgage Status","Housing units with a mortgage","136,377","(+/-4,839)"
Housing,"Mortgage Status","Housing units without a mortgage","51,633","(+/-2,837)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","136,377","(+/-4,839)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",253,(+/-194)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","3,742",(+/-936)
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","16,461","(+/-2,332)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","28,337","(+/-2,658)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","25,984","(+/-2,582)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","22,786","(+/-2,265)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","38,814","(+/-2,787)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","2,373",(+/-61)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","51,633","(+/-2,837)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","1,919",(+/-759)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","2,696",(+/-725)
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","10,706","(+/-1,248)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","13,507","(+/-1,543)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","11,519","(+/-1,536)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","11,286","(+/-1,649)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",752,(+/-24)
Housing,"Gross Rent","Occupied units paying rent",N,(N)
Housing,"Gross Rent","Less than $500",N,(N)
Housing,"Gross Rent","$500 to $999",N,(N)
Housing,"Gross Rent","$1,000 to $1,499",N,(N)
Housing,"Gross Rent","$1,500 to $1,999",N,(N)
Housing,"Gross Rent","$2,000 to $2,499",N,(N)
Housing,"Gross Rent","$2,500 to $2,999",N,(N)
Housing,"Gross Rent","$3,000 or more",N,(N)
Housing,"Gross Rent","Median (dollars)","1,914",(+/-42)
Housing,"Gross Rent","No rent paid",N,(N)
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","286,407","(+/-3,185)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","11,689","(+/-2,122)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","5,422","(+/-1,290)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","11,196","(+/-1,978)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","16,235","(+/-2,451)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","23,025","(+/-2,893)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","40,450","(+/-3,625)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","37,891","(+/-3,293)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","56,991","(+/-4,279)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","35,379","(+/-3,404)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","48,129","(+/-3,432)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","98,242","(+/-4,008)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","128,029","(+/-3,914)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","724,530","(+/-6,440)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","653,619","(+/-8,564)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","483,042","(+/-13,245)"
Socioeconomic,"Health Insurance Coverage","With public coverage","241,791","(+/-10,527)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","70,911","(+/-6,527)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","174,484","(+/-4,983)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","12,124","(+/-2,655)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",7.8,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",12.7,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",11.7,(+/-5.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.7,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.1,(+/-2.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",7.2,(+/-5.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",18.3,(+/-4.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",23.5,(+/-6.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",20.0,(+/-12.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",10.6,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",15.1,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",14.4,(+/-3.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",17.6,(+/-5.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",13.3,(+/-3.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",9.3,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",7.6,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",8.7,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",17.7,(+/-2.0)
Education,"School Enrollment","Population 3 years and over enrolled in school","167,571","(+/-6,902)"
Education,"School Enrollment","Nursery school, preschool","10,964","(+/-1,932)"
Education,"School Enrollment",Kindergarten,"9,480","(+/-1,609)"
Education,"School Enrollment","Elementary school (grades 1-8)","70,528","(+/-2,937)"
Education,"School Enrollment","High school (grades 9-12)","41,183","(+/-3,026)"
Education,"School Enrollment","College or graduate school","35,416","(+/-3,694)"
Education,"Educational Attainment","Population 25 years and over","504,810","(+/-4,581)"
Education,"Educational Attainment","Less than 9th grade","23,629","(+/-3,818)"
Education,"Educational Attainment","9th to 12th grade, no diploma","23,304","(+/-3,533)"
Education,"Educational Attainment","High school graduate (includes equivalency)","92,200","(+/-5,361)"
Education,"Educational Attainment","Some college, no degree","97,949","(+/-5,388)"
Education,"Educational Attainment","Associate's degree","39,869","(+/-3,203)"
Education,"Educational Attainment","Bachelor's degree","141,640","(+/-5,529)"
Education,"Educational Attainment","Graduate or professional degree","86,219","(+/-4,492)"
Education,"Educational Attainment","Percent high school graduate or higher",90.7,(+/-1.0)
Education,"Educational Attainment","Percent bachelor's degree or higher",45.1,(+/-1.2)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 06 Estimate","District 06 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","359,039",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",40,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",677,G
Business,"Paid employees for pay period including March 12",Utilities,490,J
Business,"Paid employees for pay period including March 12",Construction,"28,361",G
Business,"Paid employees for pay period including March 12",Manufacturing,"12,048",G
Business,"Paid employees for pay period including March 12","Wholesale trade","19,683",G
Business,"Paid employees for pay period including March 12","Retail trade","36,264",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","13,773",G
Business,"Paid employees for pay period including March 12",Information,"23,871",H
Business,"Paid employees for pay period including March 12","Finance and insurance","25,635",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","6,157",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","30,990",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","16,244",H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","26,369",G
Business,"Paid employees for pay period including March 12","Educational services","6,804",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","60,996",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","4,799",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","31,616",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","14,197",G
Business,"Paid employees for pay period including March 12","Industries not classified",25,G
Business,"Annual payroll ($1,000)","Total for all sectors","26,678,787",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","3,778",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","111,007",G
Business,"Annual payroll ($1,000)",Utilities,"72,570",J
Business,"Annual payroll ($1,000)",Construction,"2,335,858",G
Business,"Annual payroll ($1,000)",Manufacturing,"883,361",G
Business,"Annual payroll ($1,000)","Wholesale trade","1,753,054",G
Business,"Annual payroll ($1,000)","Retail trade","1,592,927",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","703,663",G
Business,"Annual payroll ($1,000)",Information,"2,930,200",H
Business,"Annual payroll ($1,000)","Finance and insurance","2,554,134",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","469,769",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","3,124,336",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","2,014,910",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","1,471,137",G
Business,"Annual payroll ($1,000)","Educational services","317,589",G
Business,"Annual payroll ($1,000)","Health care and social assistance","4,291,647",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","448,098",J
Business,"Annual payroll ($1,000)","Accommodation and food services","887,252",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","709,824",G
Business,"Annual payroll ($1,000)","Industries not classified","3,673",H
Business,"Total Establishments","Total for all sectors","22,274",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",4,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",70,X
Business,"Total Establishments",Utilities,18,X
Business,"Total Establishments",Construction,"2,241",X
Business,"Total Establishments",Manufacturing,495,X
Business,"Total Establishments","Wholesale trade",962,X
Business,"Total Establishments","Retail trade","2,058",X
Business,"Total Establishments","Transportation and warehousing",618,X
Business,"Total Establishments",Information,543,X
Business,"Total Establishments","Finance and insurance","1,768",X
Business,"Total Establishments","Real estate and rental and leasing","1,723",X
Business,"Total Establishments","Professional, scientific, and technical services","3,273",X
Business,"Total Establishments","Management of companies and enterprises",184,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,287",X
Business,"Total Establishments","Educational services",385,X
Business,"Total Establishments","Health care and social assistance","2,764",X
Business,"Total Establishments","Arts, entertainment, and recreation",337,X
Business,"Total Establishments","Accommodation and food services","1,615",X
Business,"Total Establishments","Other services (except public administration)","1,909",X
Business,"Total Establishments","Industries not classified",20,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
