Housing,Value,"Owner-occupied units","163,409","(+/-4,521)"
Housing,Value,"Less than $50,000","6,026","(+/-1,477)"
Housing,Value,"$50,000 to $99,999","2,314",(+/-660)
Housing,Value,"$100,000 to $149,999","2,721",(+/-978)
Housing,Value,"$150,000 to $199,999","5,567","(+/-1,336)"
Housing,Value,"$200,000 to $299,999","13,136","(+/-1,804)"
Housing,Value,"$300,000 to $499,999","59,974","(+/-3,682)"
Housing,Value,"$500,000 to $999,999","60,730","(+/-3,825)"
Housing,Value,"$1,000,000 or more","12,941","(+/-1,804)"
Housing,Value,"Median (dollars)","476,000","(+/-8,145)"
Housing,"Mortgage Status","Owner-occupied units","163,409","(+/-4,521)"
Housing,"Mortgage Status","Housing units with a mortgage","91,785","(+/-4,589)"
Housing,"Mortgage Status","Housing units without a mortgage","71,624","(+/-3,720)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","91,785","(+/-4,589)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",488,(+/-369)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","6,334","(+/-1,430)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","14,115","(+/-1,954)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","17,167","(+/-2,271)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","15,393","(+/-2,087)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","12,711","(+/-2,324)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","25,577","(+/-2,993)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","2,253",(+/-91)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","71,624","(+/-3,720)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","2,992",(+/-848)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","8,626","(+/-1,375)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","18,202","(+/-2,342)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","12,087","(+/-1,696)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","9,467","(+/-1,556)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","20,250","(+/-2,249)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",697,(+/-37)
Housing,"Gross Rent","Occupied units paying rent","119,531","(+/-5,604)"
Housing,"Gross Rent","Less than $500","6,708","(+/-1,684)"
Housing,"Gross Rent","$500 to $999","7,277","(+/-1,421)"
Housing,"Gross Rent","$1,000 to $1,499","19,972","(+/-2,499)"
Housing,"Gross Rent","$1,500 to $1,999","31,874","(+/-3,466)"
Housing,"Gross Rent","$2,000 to $2,499","25,272","(+/-3,081)"
Housing,"Gross Rent","$2,500 to $2,999","10,817","(+/-1,873)"
Housing,"Gross Rent","$3,000 or more","17,611","(+/-2,895)"
Housing,"Gross Rent","Median (dollars)","1,905",(+/-48)
Housing,"Gross Rent","No rent paid","2,555",(+/-893)
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","285,495","(+/-6,306)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","10,856","(+/-2,038)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","12,572","(+/-2,020)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","17,477","(+/-2,808)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","23,311","(+/-2,529)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","31,971","(+/-3,264)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","51,163","(+/-3,571)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","33,755","(+/-3,083)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","49,828","(+/-3,211)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","23,730","(+/-2,434)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","30,832","(+/-3,109)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","72,378","(+/-2,522)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","101,429","(+/-3,979)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","801,366","(+/-14,991)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","691,196","(+/-16,119)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","454,204","(+/-11,806)"
Socioeconomic,"Health Insurance Coverage","With public coverage","289,825","(+/-10,498)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","110,170","(+/-7,823)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","157,079","(+/-6,193)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","12,169","(+/-2,428)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",10.7,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",16.0,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",16.4,(+/-4.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",7.1,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",9.3,(+/-2.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",7.5,(+/-5.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",21.2,(+/-3.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",30.6,(+/-5.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",36.5,(+/-13.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",13.7,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",18.5,(+/-2.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",18.2,(+/-2.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",19.4,(+/-4.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",17.7,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",12.6,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",16.4,(+/-1.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",10.8,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",28.9,(+/-2.6)
Education,"School Enrollment","Population 3 years and over enrolled in school","162,365","(+/-7,150)"
Education,"School Enrollment","Nursery school, preschool","12,092","(+/-2,487)"
Education,"School Enrollment",Kindergarten,"7,171","(+/-1,358)"
Education,"School Enrollment","Elementary school (grades 1-8)","63,695","(+/-4,195)"
Education,"School Enrollment","High school (grades 9-12)","37,805","(+/-3,084)"
Education,"School Enrollment","College or graduate school","41,602","(+/-3,626)"
Education,"Educational Attainment","Population 25 years and over","597,831","(+/-12,052)"
Education,"Educational Attainment","Less than 9th grade","53,046","(+/-4,959)"
Education,"Educational Attainment","9th to 12th grade, no diploma","51,474","(+/-5,159)"
Education,"Educational Attainment","High school graduate (includes equivalency)","167,011","(+/-8,258)"
Education,"Educational Attainment","Some college, no degree","72,827","(+/-5,755)"
Education,"Educational Attainment","Associate's degree","62,872","(+/-4,972)"
Education,"Educational Attainment","Bachelor's degree","125,157","(+/-6,957)"
Education,"Educational Attainment","Graduate or professional degree","65,444","(+/-4,592)"
Education,"Educational Attainment","Percent high school graduate or higher",82.5,(+/-1.0)
Education,"Educational Attainment","Percent bachelor's degree or higher",31.9,(+/-1.4)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 26 Estimate","District 26 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","344,267",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",137,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",598,H
Business,"Paid employees for pay period including March 12",Utilities,519,J
Business,"Paid employees for pay period including March 12",Construction,"21,856",G
Business,"Paid employees for pay period including March 12",Manufacturing,"27,937",G
Business,"Paid employees for pay period including March 12","Wholesale trade","38,907",G
Business,"Paid employees for pay period including March 12","Retail trade","39,036",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","38,421",G
Business,"Paid employees for pay period including March 12",Information,"7,682",G
Business,"Paid employees for pay period including March 12","Finance and insurance","10,044",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","7,431",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","14,124",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","5,432",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","25,747",G
Business,"Paid employees for pay period including March 12","Educational services","13,468",J
Business,"Paid employees for pay period including March 12","Health care and social assistance","50,366",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","5,027",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","27,889",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","9,617",G
Business,"Paid employees for pay period including March 12","Industries not classified",29,G
Business,"Annual payroll ($1,000)","Total for all sectors","19,720,887",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","4,560",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","61,932",H
Business,"Annual payroll ($1,000)",Utilities,"61,315",J
Business,"Annual payroll ($1,000)",Construction,"1,271,645",G
Business,"Annual payroll ($1,000)",Manufacturing,"1,476,067",G
Business,"Annual payroll ($1,000)","Wholesale trade","2,623,123",G
Business,"Annual payroll ($1,000)","Retail trade","1,544,388",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","2,344,798",G
Business,"Annual payroll ($1,000)",Information,"761,499",G
Business,"Annual payroll ($1,000)","Finance and insurance","875,162",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","421,728",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","992,958",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","539,202",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","1,044,112",G
Business,"Annual payroll ($1,000)","Educational services","1,147,805",J
Business,"Annual payroll ($1,000)","Health care and social assistance","3,166,839",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","198,858",G
Business,"Annual payroll ($1,000)","Accommodation and food services","801,115",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","382,638",G
Business,"Annual payroll ($1,000)","Industries not classified","1,143",G
Business,"Total Establishments","Total for all sectors","29,319",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",20,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",10,X
Business,"Total Establishments",Utilities,32,X
Business,"Total Establishments",Construction,"2,903",X
Business,"Total Establishments",Manufacturing,"1,124",X
Business,"Total Establishments","Wholesale trade","4,315",X
Business,"Total Establishments","Retail trade","3,210",X
Business,"Total Establishments","Transportation and warehousing","2,424",X
Business,"Total Establishments",Information,411,X
Business,"Total Establishments","Finance and insurance","1,206",X
Business,"Total Establishments","Real estate and rental and leasing","1,740",X
Business,"Total Establishments","Professional, scientific, and technical services","3,272",X
Business,"Total Establishments","Management of companies and enterprises",92,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,753",X
Business,"Total Establishments","Educational services",256,X
Business,"Total Establishments","Health care and social assistance","2,510",X
Business,"Total Establishments","Arts, entertainment, and recreation",344,X
Business,"Total Establishments","Accommodation and food services","1,697",X
Business,"Total Establishments","Other services (except public administration)","1,979",X
Business,"Total Establishments","Industries not classified",21,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
