People,"Place of Birth","Different state","352,899","(+/-8,059)"
People,"Place of Birth","Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,368","(+/-1,336)"
People,"Place of Birth","Foreign born","21,648","(+/-2,421)"
People,Ancestry,"Total population","903,697","(+/-2,411)"
People,Ancestry,American,"77,511","(+/-6,251)"
People,Ancestry,Arab,"3,471","(+/-1,105)"
People,Ancestry,Czech,"2,400","(+/-1,045)"
People,Ancestry,Danish,547,(+/-339)
People,Ancestry,Dutch,"10,188","(+/-2,185)"
People,Ancestry,English,"115,667","(+/-7,975)"
People,Ancestry,"French (except Basque)","9,512","(+/-1,741)"
People,Ancestry,"French Canadian","1,472",(+/-667)
People,Ancestry,German,"169,294","(+/-9,389)"
People,Ancestry,Greek,"3,837","(+/-1,478)"
People,Ancestry,Hungarian,"5,421","(+/-1,500)"
People,Ancestry,Irish,"124,433","(+/-7,812)"
People,Ancestry,Italian,"53,081","(+/-4,813)"
People,Ancestry,Lithuanian,652,(+/-401)
People,Ancestry,Norwegian,"2,753",(+/-866)
People,Ancestry,Polish,"22,069","(+/-3,240)"
People,Ancestry,Portuguese,"2,107","(+/-1,411)"
People,Ancestry,Russian,"2,552",(+/-859)
People,Ancestry,Scotch-Irish,"14,834","(+/-2,159)"
People,Ancestry,Scottish,"20,907","(+/-3,301)"
People,Ancestry,Slovak,"2,248",(+/-812)
People,Ancestry,"Subsaharan African","2,318","(+/-1,464)"
People,Ancestry,Swedish,"5,860","(+/-1,478)"
People,Ancestry,Swiss,"2,220",(+/-796)
People,Ancestry,Ukrainian,"1,995","(+/-1,077)"
People,Ancestry,Welsh,"6,066","(+/-1,509)"
People,Ancestry,"West Indian (excluding Hispanic origin groups)","2,446","(+/-1,217)"
People,"Veteran Status","Civilian population 18 years and over","724,572","(+/-2,161)"
People,"Veteran Status","Civilian veterans","53,419","(+/-3,356)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population","887,305","(+/-2,511)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","154,067","(+/-6,819)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years","177,337","(+/-1,624)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","9,764","(+/-1,696)"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years","532,466","(+/-2,416)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","80,760","(+/-5,281)"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over","177,502","(+/-1,335)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","63,543","(+/-2,935)"
People,"Residence 1 Year Ago","Population 1 year and over","895,802","(+/-2,742)"
People,"Residence 1 Year Ago","Same house","794,794","(+/-8,464)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","101,008","(+/-7,981)"
People,"Residence 1 Year Ago","Different house in the U.S.","99,537","(+/-7,951)"
People,"Residence 1 Year Ago","Same county","49,018","(+/-6,124)"
People,"Residence 1 Year Ago","Different county","50,519","(+/-4,578)"
People,"Residence 1 Year Ago","Same state","21,948","(+/-2,621)"
People,"Residence 1 Year Ago","Different state","28,571","(+/-3,354)"
People,"Residence 1 Year Ago",Abroad,"1,471",(+/-638)
Workers,"Employment Status","Population 16 years and over","747,261","(+/-2,569)"
Workers,"Employment Status","In labor force","436,613","(+/-6,182)"
Workers,"Employment Status","Civilian labor force","435,198","(+/-6,266)"
Workers,"Employment Status",Employed,"415,365","(+/-6,795)"
Workers,"Employment Status",Unemployed,"19,833","(+/-2,756)"
Workers,"Employment Status","Armed Forces","1,415",(+/-790)
Workers,"Employment Status","Not in labor force","310,648","(+/-5,550)"
Workers,"Employment Status","Civilian labor force","435,198","(+/-6,266)"
Workers,"Employment Status","Unemployment Rate",4.6,(+/-0.6)
Workers,"Commuting to Work","Workers 16 years and over","410,539","(+/-6,509)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","316,878","(+/-6,779)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","38,285","(+/-4,280)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","2,052",(+/-776)
Workers,"Commuting to Work",Walked,"10,467","(+/-1,919)"
Workers,"Commuting to Work","Other means","5,512","(+/-1,384)"
Workers,"Commuting to Work","Worked from home","37,345","(+/-2,720)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",28.1,(+/-0.8)
Workers,Occupation,"Civilian employed population 16 years and over","415,365","(+/-6,795)"
Workers,Occupation,"Management, business, science, and arts occupations","155,585","(+/-5,557)"
Workers,Occupation,"Service occupations","75,635","(+/-4,941)"
Workers,Occupation,"Sales and office occupations","76,811","(+/-3,992)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","44,987","(+/-3,726)"
Workers,Occupation,"Production, transportation, and material moving occupations","62,347","(+/-4,503)"
Workers,Industry,"Civilian employed population 16 years and over","415,365","(+/-6,795)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","12,850","(+/-2,081)"
Workers,Industry,Construction,"30,102","(+/-3,300)"
Workers,Industry,Manufacturing,"37,448","(+/-3,336)"
Workers,Industry,"Wholesale trade","4,995","(+/-1,157)"
Workers,Industry,"Retail trade","45,321","(+/-3,877)"
Workers,Industry,"Transportation and warehousing, and utilities","25,236","(+/-2,288)"
Workers,Industry,Information,"5,771","(+/-1,274)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","21,654","(+/-2,531)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","36,806","(+/-2,864)"
Workers,Industry,"Educational services, and health care and social assistance","107,764","(+/-4,713)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","35,648","(+/-3,215)"
Workers,Industry,"Other services, except public administration","18,744","(+/-2,386)"
Workers,Industry,"Public administration","33,026","(+/-2,438)"
Workers,"Class of Worker","Civilian employed population 16 years and over","415,365","(+/-6,795)"
Workers,"Class of Worker","Private wage and salary workers","313,403","(+/-6,302)"
Workers,"Class of Worker","Government workers","84,697","(+/-3,825)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","16,814","(+/-2,225)"
Workers,"Class of Worker","Unpaid family workers",451,(+/-404)
Housing,"Housing Occupancy","Total housing units","425,956","(+/-1,106)"
Housing,"Housing Occupancy","Occupied housing units","377,086","(+/-3,920)"
Housing,"Housing Occupancy","Vacant housing units","48,870","(+/-3,978)"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.0,(+/-0.3)
Housing,"Housing Occupancy","Rental vacancy rate",6.1,(+/-1.5)
Housing,"Housing Tenure","Occupied housing units","377,086","(+/-3,920)"
Housing,"Housing Tenure",Owner-occupied,"278,791","(+/-4,480)"
Housing,"Housing Tenure",Renter-occupied,"98,295","(+/-4,302)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.43,(+/-0.03)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.01,(+/-0.07)
Housing,"Year Householder Moved into Unit","Occupied housing units","377,086","(+/-3,920)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","80,747","(+/-4,245)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","63,335","(+/-3,589)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","77,980","(+/-4,027)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","61,089","(+/-4,063)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","37,837","(+/-2,378)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","56,098","(+/-3,143)"
Housing,Value,"Owner-occupied units","278,791","(+/-4,480)"
Housing,Value,"Less than $50,000","30,208","(+/-2,313)"
Housing,Value,"$50,000 to $99,999","36,003","(+/-2,714)"
Housing,Value,"$100,000 to $149,999","33,592","(+/-2,669)"
Housing,Value,"$150,000 to $199,999","43,199","(+/-2,877)"
Housing,Value,"$200,000 to $299,999","66,550","(+/-3,593)"
Housing,Value,"$300,000 to $499,999","51,210","(+/-2,910)"
Housing,Value,"$500,000 to $999,999","15,658","(+/-1,586)"
Housing,Value,"$1,000,000 or more","2,371",(+/-778)
Housing,Value,"Median (dollars)","194,500","(+/-5,406)"
Housing,"Mortgage Status","Owner-occupied units","278,791","(+/-4,480)"
Housing,"Mortgage Status","Housing units with a mortgage","139,154","(+/-4,534)"
Housing,"Mortgage Status","Housing units without a mortgage","139,637","(+/-3,652)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","139,154","(+/-4,534)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500","2,376",(+/-626)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","39,749","(+/-3,223)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","48,110","(+/-3,529)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","28,485","(+/-2,868)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","11,514","(+/-1,620)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","4,765",(+/-934)
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","4,155","(+/-1,028)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,241",(+/-27)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","139,637","(+/-3,652)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","25,954","(+/-2,277)"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","46,533","(+/-3,027)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","44,186","(+/-3,262)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","14,378","(+/-2,018)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","3,600",(+/-902)
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","4,986","(+/-1,002)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",392,(+/-10)
Housing,"Gross Rent","Occupied units paying rent","87,070","(+/-4,489)"
Housing,"Gross Rent","Less than $500","12,452","(+/-1,806)"
Housing,"Gross Rent","$500 to $999","43,287","(+/-3,423)"
Housing,"Gross Rent","$1,000 to $1,499","22,140","(+/-2,702)"
Housing,"Gross Rent","$1,500 to $1,999","6,680","(+/-1,388)"
Housing,"Gross Rent","$2,000 to $2,499","1,634",(+/-787)
Housing,"Gross Rent","$2,500 to $2,999",446,(+/-438)
Housing,"Gross Rent","$3,000 or more",431,(+/-265)
Housing,"Gross Rent","Median (dollars)",883,(+/-24)
Housing,"Gross Rent","No rent paid","11,225","(+/-1,845)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","377,086","(+/-3,920)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","22,264","(+/-2,245)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","19,846","(+/-2,273)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","32,991","(+/-2,527)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","30,440","(+/-3,262)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","48,440","(+/-3,493)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","66,391","(+/-4,122)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","49,359","(+/-3,912)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","58,747","(+/-3,572)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","25,964","(+/-2,238)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","22,644","(+/-2,272)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","61,685","(+/-1,396)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","83,217","(+/-2,312)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","887,305","(+/-2,511)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","832,843","(+/-5,394)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","584,557","(+/-11,355)"
Socioeconomic,"Health Insurance Coverage","With public coverage","385,275","(+/-9,424)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","54,462","(+/-5,308)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","190,306","(+/-2,347)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","8,677","(+/-2,054)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",10.0,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",16.7,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",19.4,(+/-5.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",5.3,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.0,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",6.9,(+/-4.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",26.8,(+/-3.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",36.4,(+/-5.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",46.9,(+/-14.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",15.1,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",18.4,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",18.2,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",23.0,(+/-3.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",16.5,(+/-2.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",14.3,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",11.5,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",10.8,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",30.3,(+/-1.8)
Education,"School Enrollment","Population 3 years and over enrolled in school","195,429","(+/-4,353)"
Education,"School Enrollment","Nursery school, preschool","10,476","(+/-1,552)"
Education,"School Enrollment",Kindergarten,"9,166","(+/-1,371)"
Education,"School Enrollment","Elementary school (grades 1-8)","79,570","(+/-2,256)"
Education,"School Enrollment","High school (grades 9-12)","43,756","(+/-2,062)"
Education,"School Enrollment","College or graduate school","52,461","(+/-3,499)"
Education,"Educational Attainment","Population 25 years and over","638,991","(+/-2,941)"
Education,"Educational Attainment","Less than 9th grade","16,739","(+/-2,070)"
Education,"Educational Attainment","9th to 12th grade, no diploma","44,926","(+/-3,293)"
Education,"Educational Attainment","High school graduate (includes equivalency)","250,317","(+/-7,752)"
Education,"Educational Attainment","Some college, no degree","108,303","(+/-5,188)"
Education,"Educational Attainment","Associate's degree","55,666","(+/-3,261)"
Education,"Educational Attainment","Bachelor's degree","97,056","(+/-4,626)"
Education,"Educational Attainment","Graduate or professional degree","65,984","(+/-3,736)"
Education,"Educational Attainment","Percent high school graduate or higher",90.3,(+/-0.6)
Education,"Educational Attainment","Percent bachelor's degree or higher",25.5,(+/-0.9)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 02 Estimate","District 02 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","274,102",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",257,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction","8,516",G
Business,"Paid employees for pay period including March 12",Utilities,"3,355",H
Business,"Paid employees for pay period including March 12",Construction,"11,792",G
Business,"Paid employees for pay period including March 12",Manufacturing,"28,834",G
Business,"Paid employees for pay period including March 12","Wholesale trade","7,090",G
Business,"Paid employees for pay period including March 12","Retail trade","40,496",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","9,363",H
Business,"Paid employees for pay period including March 12",Information,"3,281",G
Business,"Paid employees for pay period including March 12","Finance and insurance","7,509",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","2,655",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","10,970",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","3,255",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","13,423",G
Business,"Paid employees for pay period including March 12","Educational services","6,212",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","69,091",H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","3,419",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","33,287",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","11,275",G
Business,"Paid employees for pay period including March 12","Industries not classified",22,J
Business,"Annual payroll ($1,000)","Total for all sectors","13,288,981",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","9,418",G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","786,004",G
Business,"Annual payroll ($1,000)",Utilities,"358,837",H
Business,"Annual payroll ($1,000)",Construction,"687,840",G
Business,"Annual payroll ($1,000)",Manufacturing,"1,785,934",G
Business,"Annual payroll ($1,000)","Wholesale trade","401,607",G
Business,"Annual payroll ($1,000)","Retail trade","1,341,384",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","471,201",H
Business,"Annual payroll ($1,000)",Information,"191,883",G
Business,"Annual payroll ($1,000)","Finance and insurance","470,249",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","123,379",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","760,653",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","222,322",G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","471,123",G
Business,"Annual payroll ($1,000)","Educational services","218,946",H
Business,"Annual payroll ($1,000)","Health care and social assistance","3,918,484",H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","68,222",G
Business,"Annual payroll ($1,000)","Accommodation and food services","656,303",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","344,836",G
Business,"Annual payroll ($1,000)","Industries not classified",356,H
Business,"Total Establishments","Total for all sectors","17,561",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",73,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",223,X
Business,"Total Establishments",Utilities,102,X
Business,"Total Establishments",Construction,"1,588",X
Business,"Total Establishments",Manufacturing,538,X
Business,"Total Establishments","Wholesale trade",533,X
Business,"Total Establishments","Retail trade","2,784",X
Business,"Total Establishments","Transportation and warehousing",546,X
Business,"Total Establishments",Information,287,X
Business,"Total Establishments","Finance and insurance",942,X
Business,"Total Establishments","Real estate and rental and leasing",707,X
Business,"Total Establishments","Professional, scientific, and technical services","1,293",X
Business,"Total Establishments","Management of companies and enterprises",92,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",767,X
Business,"Total Establishments","Educational services",152,X
Business,"Total Establishments","Health care and social assistance","2,340",X
Business,"Total Establishments","Arts, entertainment, and recreation",421,X
Business,"Total Establishments","Accommodation and food services","1,990",X
Business,"Total Establishments","Other services (except public administration)","2,169",X
Business,"Total Establishments","Industries not classified",14,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
