Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","57,578","(+/-5,008)"
Workers,Industry,"Educational services, and health care and social assistance","69,490","(+/-5,187)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","98,725","(+/-7,085)"
Workers,Industry,"Other services, except public administration","20,271","(+/-2,775)"
Workers,Industry,"Public administration","13,425","(+/-2,733)"
Workers,"Class of Worker","Civilian employed population 16 years and over","423,122","(+/-12,450)"
Workers,"Class of Worker","Private wage and salary workers","351,853","(+/-11,035)"
Workers,"Class of Worker","Government workers","43,055","(+/-4,674)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","26,909","(+/-3,071)"
Workers,"Class of Worker","Unpaid family workers","1,305",(+/-974)
Housing,"Housing Occupancy","Total housing units","344,039","(+/-7,087)"
Housing,"Housing Occupancy","Occupied housing units","317,385","(+/-6,804)"
Housing,"Housing Occupancy","Vacant housing units","26,654","(+/-3,156)"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.1,(+/-0.5)
Housing,"Housing Occupancy","Rental vacancy rate",5.4,(+/-1.3)
Housing,"Housing Tenure","Occupied housing units","317,385","(+/-6,804)"
Housing,"Housing Tenure",Owner-occupied,"186,797","(+/-5,561)"
Housing,"Housing Tenure",Renter-occupied,"130,588","(+/-5,562)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.60,(+/-0.06)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.36,(+/-0.10)
Housing,"Year Householder Moved into Unit","Occupied housing units","317,385","(+/-6,804)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","113,721","(+/-5,449)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","69,106","(+/-5,381)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","78,012","(+/-4,435)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","37,547","(+/-3,154)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","14,971","(+/-1,746)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","4,028","(+/-1,077)"
Housing,Value,"Owner-occupied units","186,797","(+/-5,561)"
Housing,Value,"Less than $50,000","4,619","(+/-1,135)"
Housing,Value,"$50,000 to $99,999","1,498",(+/-434)
Housing,Value,"$100,000 to $149,999",862,(+/-332)
Housing,Value,"$150,000 to $199,999","1,707",(+/-713)
Housing,Value,"$200,000 to $299,999","13,832","(+/-2,173)"
Housing,Value,"$300,000 to $499,999","82,194","(+/-5,164)"
Housing,Value,"$500,000 to $999,999","69,597","(+/-3,981)"
Housing,Value,"$1,000,000 or more","12,488","(+/-1,904)"
Housing,Value,"Median (dollars)","476,700","(+/-6,943)"
Housing,"Mortgage Status","Owner-occupied units","186,797","(+/-5,561)"
Housing,"Mortgage Status","Housing units with a mortgage","126,744","(+/-4,696)"
Housing,"Mortgage Status","Housing units without a mortgage","60,053","(+/-3,646)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","126,744","(+/-4,696)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",666,(+/-344)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","6,901","(+/-1,387)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","22,084","(+/-2,316)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","32,356","(+/-3,470)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","25,471","(+/-2,871)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","13,756","(+/-2,516)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","25,510","(+/-2,822)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","2,027",(+/-69)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","60,053","(+/-3,646)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","2,922","(+/-1,072)"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","10,207","(+/-1,805)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","18,781","(+/-2,277)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","13,288","(+/-1,913)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","5,040",(+/-994)
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","9,815","(+/-1,505)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",581,(+/-20)
Housing,"Gross Rent","Occupied units paying rent","125,547","(+/-5,175)"
Housing,"Gross Rent","Less than $500",551,(+/-457)
Housing,"Gross Rent","$500 to $999","5,882","(+/-1,524)"
Housing,"Gross Rent","$1,000 to $1,499","26,773","(+/-2,723)"
Housing,"Gross Rent","$1,500 to $1,999","49,140","(+/-4,274)"
Housing,"Gross Rent","$2,000 to $2,499","25,306","(+/-3,095)"
Housing,"Gross Rent","$2,500 to $2,999","10,149","(+/-2,306)"
Housing,"Gross Rent","$3,000 or more","7,746","(+/-1,818)"
Housing,"Gross Rent","Median (dollars)","1,801",(+/-28)
Housing,"Gross Rent","No rent paid","5,041","(+/-1,514)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","317,385","(+/-6,804)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","17,502","(+/-2,785)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","5,357","(+/-1,544)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","14,263","(+/-2,237)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","22,623","(+/-3,312)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","28,752","(+/-3,145)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","55,764","(+/-4,418)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","42,106","(+/-3,524)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","62,199","(+/-4,306)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","29,336","(+/-3,324)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","39,483","(+/-3,871)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","83,293","(+/-3,640)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","113,667","(+/-4,118)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","793,856","(+/-19,399)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","713,835","(+/-17,273)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","536,635","(+/-16,329)"
Socioeconomic,"Health Insurance Coverage","With public coverage","256,031","(+/-13,653)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","80,021","(+/-8,019)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","164,664","(+/-10,602)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","11,385","(+/-3,133)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",7.8,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.6,(+/-2.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",13.7,(+/-6.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",5.0,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.2,(+/-2.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.4,(+/-3.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",15.8,(+/-3.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.2,(+/-6.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",40.7,(+/-17.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",10.7,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",13.2,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",12.9,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",18.0,(+/-7.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",11.1,(+/-2.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",10.1,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",11.1,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",7.7,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",20.0,(+/-1.8)
Education,"School Enrollment","Population 3 years and over enrolled in school","166,882","(+/-8,399)"
Education,"School Enrollment","Nursery school, preschool","10,002","(+/-2,560)"
Education,"School Enrollment",Kindergarten,"8,890","(+/-1,929)"
Education,"School Enrollment","Elementary school (grades 1-8)","68,547","(+/-5,311)"
Education,"School Enrollment","High school (grades 9-12)","35,924","(+/-3,446)"
Education,"School Enrollment","College or graduate school","43,519","(+/-3,646)"
Education,"Educational Attainment","Population 25 years and over","578,782","(+/-13,665)"
Education,"Educational Attainment","Less than 9th grade","24,122","(+/-3,591)"
Education,"Educational Attainment","9th to 12th grade, no diploma","25,492","(+/-3,637)"
Education,"Educational Attainment","High school graduate (includes equivalency)","137,378","(+/-8,148)"
Education,"Educational Attainment","Some college, no degree","135,522","(+/-6,433)"
Education,"Educational Attainment","Associate's degree","53,059","(+/-4,977)"
Education,"Educational Attainment","Bachelor's degree","135,338","(+/-7,188)"
Education,"Educational Attainment","Graduate or professional degree","67,871","(+/-5,732)"
Education,"Educational Attainment","Percent high school graduate or higher",91.4,(+/-0.9)
Education,"Educational Attainment","Percent bachelor's degree or higher",35.1,(+/-1.5)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 03 Estimate","District 03 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","349,107",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",19,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",280,G
Business,"Paid employees for pay period including March 12",Utilities,"1,029",G
Business,"Paid employees for pay period including March 12",Construction,"37,292",G
Business,"Paid employees for pay period including March 12",Manufacturing,"11,588",G
Business,"Paid employees for pay period including March 12","Wholesale trade","13,205",G
Business,"Paid employees for pay period including March 12","Retail trade","37,299",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","14,410",G
Business,"Paid employees for pay period including March 12",Information,"6,722",G
Business,"Paid employees for pay period including March 12","Finance and insurance","17,613",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","13,400",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","24,535",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","9,750",H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","38,364",G
Business,"Paid employees for pay period including March 12","Educational services","6,353",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","34,596",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","10,185",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","61,757",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","10,648",G
Business,"Paid employees for pay period including March 12","Industries not classified",62,J
Business,"Annual payroll ($1,000)","Total for all sectors","19,780,268",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","2,156",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","23,855",G
Business,"Annual payroll ($1,000)",Utilities,"122,104",G
Business,"Annual payroll ($1,000)",Construction,"2,797,377",G
Business,"Annual payroll ($1,000)",Manufacturing,"841,919",G
Business,"Annual payroll ($1,000)","Wholesale trade","1,081,886",G
Business,"Annual payroll ($1,000)","Retail trade","1,432,497",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","603,474",G
Business,"Annual payroll ($1,000)",Information,"548,843",G
Business,"Annual payroll ($1,000)","Finance and insurance","1,637,836",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","872,154",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","2,102,411",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","1,090,938",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","1,417,237",G
Business,"Annual payroll ($1,000)","Educational services","285,222",G
Business,"Annual payroll ($1,000)","Health care and social assistance","1,924,879",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","683,405",H
Business,"Annual payroll ($1,000)","Accommodation and food services","1,905,868",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","404,126",G
Business,"Annual payroll ($1,000)","Industries not classified","2,081",G
Business,"Total Establishments","Total for all sectors","23,838",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",6,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",15,X
Business,"Total Establishments",Utilities,19,X
Business,"Total Establishments",Construction,"1,598",X
Business,"Total Establishments",Manufacturing,547,X
Business,"Total Establishments","Wholesale trade","1,116",X
Business,"Total Establishments","Retail trade","2,346",X
Business,"Total Establishments","Transportation and warehousing",664,X
Business,"Total Establishments",Information,535,X
Business,"Total Establishments","Finance and insurance","1,482",X
Business,"Total Establishments","Real estate and rental and leasing","2,010",X
Business,"Total Establishments","Professional, scientific, and technical services","3,840",X
Business,"Total Establishments","Management of companies and enterprises",154,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,541",X
Business,"Total Establishments","Educational services",323,X
Business,"Total Establishments","Health care and social assistance","2,965",X
Business,"Total Establishments","Arts, entertainment, and recreation",721,X
Business,"Total Establishments","Accommodation and food services","2,287",X
Business,"Total Establishments","Other services (except public administration)","1,619",X
Business,"Total Establishments","Industries not classified",50,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
