People,"Hispanic or Latino and Race","Not Hispanic or Latino","668,213","(+/-4,656)"
People,"Place of Birth","Total population","749,221","(+/-6,596)"
People,"Place of Birth",Native,"689,071","(+/-7,630)"
People,"Place of Birth","Born in United States","680,007","(+/-7,280)"
People,"Place of Birth","State of residence","355,851","(+/-10,389)"
People,"Place of Birth","Different state","324,156","(+/-9,072)"
People,"Place of Birth","Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,064","(+/-2,374)"
People,"Place of Birth","Foreign born","60,150","(+/-4,320)"
People,Ancestry,"Total population","749,221","(+/-6,596)"
People,Ancestry,American,"38,582","(+/-5,261)"
People,Ancestry,Arab,"2,957","(+/-1,316)"
People,Ancestry,Czech,"5,539","(+/-1,483)"
People,Ancestry,Danish,"3,667",(+/-982)
People,Ancestry,Dutch,"7,624","(+/-1,596)"
People,Ancestry,English,"105,270","(+/-6,479)"
People,Ancestry,"French (except Basque)","15,494","(+/-2,976)"
People,Ancestry,"French Canadian","2,564","(+/-1,738)"
People,Ancestry,German,"177,201","(+/-9,766)"
People,Ancestry,Greek,"2,059",(+/-878)
People,Ancestry,Hungarian,"1,242",(+/-559)
People,Ancestry,Irish,"99,218","(+/-6,629)"
People,Ancestry,Italian,"21,006","(+/-2,644)"
People,Ancestry,Lithuanian,"1,068",(+/-654)
People,Ancestry,Norwegian,"8,730","(+/-2,352)"
People,Ancestry,Polish,"14,206","(+/-2,656)"
People,Ancestry,Portuguese,787,(+/-545)
People,Ancestry,Russian,"4,534","(+/-1,381)"
People,Ancestry,Scotch-Irish,"6,455","(+/-1,569)"
People,Ancestry,Scottish,"14,343","(+/-2,280)"
People,Ancestry,Slovak,493,(+/-361)
People,Ancestry,"Subsaharan African","6,250","(+/-1,650)"
People,Ancestry,Swedish,"11,224","(+/-2,185)"
People,Ancestry,Swiss,"2,446",(+/-835)
People,Ancestry,Ukrainian,"1,128",(+/-600)
People,Ancestry,Welsh,"4,849","(+/-1,481)"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",895,(+/-572)
People,"Veteran Status","Civilian population 18 years and over","572,097","(+/-3,888)"
People,"Veteran Status","Civilian veterans","28,249","(+/-2,298)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population","743,600","(+/-6,609)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","78,344","(+/-4,846)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years","176,741","(+/-3,691)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","6,584","(+/-1,567)"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years","447,797","(+/-3,655)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","39,666","(+/-4,211)"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over","119,062","(+/-1,208)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","32,094","(+/-2,556)"
People,"Residence 1 Year Ago","Population 1 year and over","740,121","(+/-6,536)"
People,"Residence 1 Year Ago","Same house","656,834","(+/-9,292)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","83,287","(+/-7,124)"
People,"Residence 1 Year Ago","Different house in the U.S.","79,138","(+/-6,699)"
People,"Residence 1 Year Ago","Same county","45,233","(+/-6,297)"
People,"Residence 1 Year Ago","Different county","33,905","(+/-4,087)"
People,"Residence 1 Year Ago","Same state","11,934","(+/-2,737)"
People,"Residence 1 Year Ago","Different state","21,971","(+/-3,243)"
People,"Residence 1 Year Ago",Abroad,"4,149","(+/-1,799)"
Workers,"Employment Status","Population 16 years and over","595,764","(+/-4,527)"
Workers,"Employment Status","In labor force","420,978","(+/-5,965)"
Workers,"Employment Status","Civilian labor force","420,654","(+/-5,997)"
Workers,"Employment Status",Employed,"409,684","(+/-6,315)"
Workers,"Employment Status",Unemployed,"10,970","(+/-2,050)"
Workers,"Employment Status","Armed Forces",324,(+/-257)
Workers,"Employment Status","Not in labor force","174,786","(+/-4,747)"
Workers,"Employment Status","Civilian labor force","420,654","(+/-5,997)"
Workers,"Employment Status","Unemployment Rate",2.6,(+/-0.5)
Workers,"Commuting to Work","Workers 16 years and over","404,357","(+/-6,362)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","299,323","(+/-6,705)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","27,286","(+/-3,801)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",590,(+/-398)
Workers,"Commuting to Work",Walked,"3,788","(+/-1,174)"
Workers,"Commuting to Work","Other means","4,788","(+/-1,296)"
Workers,"Commuting to Work","Worked from home","68,582","(+/-4,209)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",21.4,(+/-0.4)
Workers,Occupation,"Civilian employed population 16 years and over","409,684","(+/-6,315)"
Workers,Occupation,"Management, business, science, and arts occupations","222,657","(+/-6,495)"
Workers,Occupation,"Service occupations","48,852","(+/-3,915)"
Workers,Occupation,"Sales and office occupations","77,915","(+/-4,896)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","20,838","(+/-2,264)"
Workers,Occupation,"Production, transportation, and material moving occupations","39,422","(+/-3,506)"
Workers,Industry,"Civilian employed population 16 years and over","409,684","(+/-6,315)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","3,787","(+/-1,018)"
Workers,Industry,Construction,"23,872","(+/-2,371)"
Workers,Industry,Manufacturing,"36,434","(+/-3,092)"
Workers,Industry,"Wholesale trade","12,320","(+/-2,030)"
Workers,Industry,"Retail trade","41,500","(+/-3,455)"
Workers,Industry,"Transportation and warehousing, and utilities","23,877","(+/-3,028)"
Workers,Industry,Information,"10,818","(+/-1,670)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","42,277","(+/-3,150)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","64,444","(+/-3,980)"
Workers,Industry,"Educational services, and health care and social assistance","94,212","(+/-4,601)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","28,652","(+/-2,773)"
Workers,Industry,"Other services, except public administration","14,919","(+/-2,219)"
Workers,Industry,"Public administration","12,572","(+/-1,860)"
Workers,"Class of Worker","Civilian employed population 16 years and over","409,684","(+/-6,315)"
Workers,"Class of Worker","Private wage and salary workers","336,576","(+/-7,032)"
Workers,"Class of Worker","Government workers","50,266","(+/-3,984)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","21,690","(+/-2,391)"
Workers,"Class of Worker","Unpaid family workers","1,152",(+/-656)
Housing,"Housing Occupancy","Total housing units","315,132","(+/-1,939)"
Housing,"Housing Occupancy","Occupied housing units","301,039","(+/-3,151)"
Housing,"Housing Occupancy","Vacant housing units","14,093","(+/-2,428)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.6,(+/-0.3)
Housing,"Housing Occupancy","Rental vacancy rate",4.5,(+/-1.6)
Housing,"Housing Tenure","Occupied housing units","301,039","(+/-3,151)"
Housing,"Housing Tenure",Owner-occupied,"200,661","(+/-3,850)"
Housing,"Housing Tenure",Renter-occupied,"100,378","(+/-4,052)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.72,(+/-0.04)
Housing,"Housing Tenure","Average household size of renter-occupied unit",1.95,(+/-0.06)
Housing,"Year Householder Moved into Unit","Occupied housing units","301,039","(+/-3,151)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","86,041","(+/-4,405)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","58,632","(+/-4,081)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","69,065","(+/-3,797)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","43,057","(+/-2,658)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","26,480","(+/-2,241)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","17,764","(+/-1,731)"
Housing,Value,"Owner-occupied units","200,661","(+/-3,850)"
Housing,Value,"Less than $50,000","8,034","(+/-1,613)"
Housing,Value,"$50,000 to $99,999","5,328","(+/-1,251)"
Housing,Value,"$100,000 to $149,999","6,549","(+/-1,340)"
Housing,Value,"$150,000 to $199,999","10,016","(+/-1,416)"
Housing,Value,"$200,000 to $299,999","37,360","(+/-2,762)"
Housing,Value,"$300,000 to $499,999","81,130","(+/-3,861)"
Housing,Value,"$500,000 to $999,999","44,358","(+/-2,771)"
Housing,Value,"$1,000,000 or more","7,886","(+/-1,386)"
Housing,Value,"Median (dollars)","364,700","(+/-4,797)"
Housing,"Mortgage Status","Owner-occupied units","200,661","(+/-3,850)"
Housing,"Mortgage Status","Housing units with a mortgage","133,996","(+/-3,815)"
Housing,"Mortgage Status","Housing units without a mortgage","66,665","(+/-3,508)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","133,996","(+/-3,815)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",371,(+/-301)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","6,309","(+/-1,210)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","22,878","(+/-2,110)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","32,758","(+/-2,990)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","26,852","(+/-1,945)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","17,610","(+/-1,856)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","27,218","(+/-2,405)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","2,087",(+/-46)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","66,665","(+/-3,508)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","1,748",(+/-697)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","3,104",(+/-933)
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","11,311","(+/-1,587)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","16,268","(+/-1,807)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","14,340","(+/-1,960)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","19,894","(+/-2,052)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",811,(+/-24)
Housing,"Gross Rent","Occupied units paying rent","98,372","(+/-4,055)"
Housing,"Gross Rent","Less than $500","2,861",(+/-854)
Housing,"Gross Rent","$500 to $999","14,275","(+/-2,003)"
Housing,"Gross Rent","$1,000 to $1,499","42,386","(+/-3,578)"
Housing,"Gross Rent","$1,500 to $1,999","25,875","(+/-2,734)"
Housing,"Gross Rent","$2,000 to $2,499","9,041","(+/-1,637)"
Housing,"Gross Rent","$2,500 to $2,999","1,152",(+/-323)
Housing,"Gross Rent","$3,000 or more","2,782",(+/-917)
Housing,"Gross Rent","Median (dollars)","1,361",(+/-36)
Housing,"Gross Rent","No rent paid","2,006",(+/-623)
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","301,039","(+/-3,151)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","10,316","(+/-1,716)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","5,613","(+/-1,189)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","13,861","(+/-2,369)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","17,788","(+/-2,519)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","27,338","(+/-2,661)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","43,834","(+/-3,046)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","38,230","(+/-2,769)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","57,577","(+/-4,103)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","36,186","(+/-2,781)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","50,296","(+/-2,844)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","95,141","(+/-3,122)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","126,506","(+/-3,177)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","743,600","(+/-6,609)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","701,280","(+/-7,776)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","604,591","(+/-8,024)"
Socioeconomic,"Health Insurance Coverage","With public coverage","176,541","(+/-6,932)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","42,320","(+/-3,846)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","185,126","(+/-4,049)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","6,907","(+/-1,981)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",4.7,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.9,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",5.1,(+/-2.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.0,(+/-0.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",2.0,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.2,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",20.7,(+/-5.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",27.5,(+/-7.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",29.0,(+/-19.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",6.9,(+/-0.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",7.3,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",6.7,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",5.0,(+/-2.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",7.2,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",6.7,(+/-0.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",7.9,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",4.5,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",16.7,(+/-1.5)
Education,"School Enrollment","Population 3 years and over enrolled in school","185,248","(+/-5,191)"
Education,"School Enrollment","Nursery school, preschool","13,322","(+/-1,794)"
Education,"School Enrollment",Kindergarten,"9,068","(+/-1,865)"
Education,"School Enrollment","Elementary school (grades 1-8)","79,900","(+/-2,740)"
Education,"School Enrollment","High school (grades 9-12)","44,611","(+/-2,288)"
Education,"School Enrollment","College or graduate school","38,347","(+/-3,490)"
Education,"Educational Attainment","Population 25 years and over","511,746","(+/-3,274)"
Education,"Educational Attainment","Less than 9th grade","10,988","(+/-1,723)"
Education,"Educational Attainment","9th to 12th grade, no diploma","13,872","(+/-2,160)"
Education,"Educational Attainment","High school graduate (includes equivalency)","90,325","(+/-4,982)"
Education,"Educational Attainment","Some college, no degree","91,121","(+/-5,316)"
Education,"Educational Attainment","Associate's degree","39,686","(+/-2,953)"
Education,"Educational Attainment","Bachelor's degree","164,609","(+/-4,591)"
Education,"Educational Attainment","Graduate or professional degree","101,145","(+/-5,103)"
Education,"Educational Attainment","Percent high school graduate or higher",95.1,(+/-0.5)
Education,"Educational Attainment","Percent bachelor's degree or higher",51.9,(+/-1.4)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 03 Estimate","District 03 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","403,564",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",28,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",293,G
Business,"Paid employees for pay period including March 12",Utilities,587,G
Business,"Paid employees for pay period including March 12",Construction,"25,463",G
Business,"Paid employees for pay period including March 12",Manufacturing,"30,029",G
Business,"Paid employees for pay period including March 12","Wholesale trade","27,090",G
Business,"Paid employees for pay period including March 12","Retail trade","42,576",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","33,872",G
Business,"Paid employees for pay period including March 12",Information,"11,744",H
Business,"Paid employees for pay period including March 12","Finance and insurance","32,657",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","6,437",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","39,619",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","10,158",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","27,439",G
Business,"Paid employees for pay period including March 12","Educational services","6,059",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","55,792",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","5,696",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","32,662",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","15,349",G
Business,"Paid employees for pay period including March 12","Industries not classified",14,J
Business,"Annual payroll ($1,000)","Total for all sectors","26,153,950",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",773,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","17,622",G
Business,"Annual payroll ($1,000)",Utilities,"80,426",G
Business,"Annual payroll ($1,000)",Construction,"1,854,608",G
Business,"Annual payroll ($1,000)",Manufacturing,"2,296,645",G
Business,"Annual payroll ($1,000)","Wholesale trade","2,195,766",G
Business,"Annual payroll ($1,000)","Retail trade","1,523,532",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","1,650,194",G
Business,"Annual payroll ($1,000)",Information,"1,444,431",H
Business,"Annual payroll ($1,000)","Finance and insurance","3,022,791",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","384,813",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","3,723,807",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","1,199,983",G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","1,527,167",G
Business,"Annual payroll ($1,000)","Educational services","227,820",G
Business,"Annual payroll ($1,000)","Health care and social assistance","3,521,707",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","158,336",G
Business,"Annual payroll ($1,000)","Accommodation and food services","752,572",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","569,903",G
Business,"Annual payroll ($1,000)","Industries not classified","1,054",H
Business,"Total Establishments","Total for all sectors","21,523",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",13,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",46,X
Business,"Total Establishments",Utilities,15,X
Business,"Total Establishments",Construction,"2,075",X
Business,"Total Establishments",Manufacturing,552,X
Business,"Total Establishments","Wholesale trade","1,325",X
Business,"Total Establishments","Retail trade","2,134",X
Business,"Total Establishments","Transportation and warehousing",670,X
Business,"Total Establishments",Information,448,X
Business,"Total Establishments","Finance and insurance","1,901",X
Business,"Total Establishments","Real estate and rental and leasing","1,328",X
Business,"Total Establishments","Professional, scientific, and technical services","3,029",X
Business,"Total Establishments","Management of companies and enterprises",228,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,349",X
Business,"Total Establishments","Educational services",287,X
Business,"Total Establishments","Health care and social assistance","2,522",X
Business,"Total Establishments","Arts, entertainment, and recreation",331,X
Business,"Total Establishments","Accommodation and food services","1,522",X
Business,"Total Establishments","Other services (except public administration)","1,735",X
Business,"Total Establishments","Industries not classified",13,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
