"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 05 Estimate","District 05 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","267,921",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",82,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",148,G
Business,"Paid employees for pay period including March 12",Utilities,802,J
Business,"Paid employees for pay period including March 12",Construction,"14,806",G
Business,"Paid employees for pay period including March 12",Manufacturing,"32,305",G
Business,"Paid employees for pay period including March 12","Wholesale trade","9,461",G
Business,"Paid employees for pay period including March 12","Retail trade","38,061",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","6,408",G
Business,"Paid employees for pay period including March 12",Information,"4,707",G
Business,"Paid employees for pay period including March 12","Finance and insurance","17,794",H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","4,365",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","14,427",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","5,485",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","15,080",G
Business,"Paid employees for pay period including March 12","Educational services","7,900",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","59,669",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","4,097",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","21,547",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","10,763",G
Business,"Paid employees for pay period including March 12","Industries not classified",14,G
Business,"Annual payroll ($1,000)","Total for all sectors","16,437,468",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","2,016",G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","12,403",G
Business,"Annual payroll ($1,000)",Utilities,"113,983",J
Business,"Annual payroll ($1,000)",Construction,"1,191,726",G
Business,"Annual payroll ($1,000)",Manufacturing,"2,534,151",G
Business,"Annual payroll ($1,000)","Wholesale trade","725,622",G
Business,"Annual payroll ($1,000)","Retail trade","1,387,915",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","297,427",G
Business,"Annual payroll ($1,000)",Information,"486,927",H
Business,"Annual payroll ($1,000)","Finance and insurance","1,768,082",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","321,343",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","1,249,630",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","651,697",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","761,760",G
Business,"Annual payroll ($1,000)","Educational services","367,089",G
Business,"Annual payroll ($1,000)","Health care and social assistance","3,460,577",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","125,923",G
Business,"Annual payroll ($1,000)","Accommodation and food services","550,073",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","428,661",G
Business,"Annual payroll ($1,000)","Industries not classified",463,G
Business,"Total Establishments","Total for all sectors","17,898",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",23,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",17,X
Business,"Total Establishments",Utilities,32,X
Business,"Total Establishments",Construction,"1,924",X
Business,"Total Establishments",Manufacturing,936,X
Business,"Total Establishments","Wholesale trade",690,X
Business,"Total Establishments","Retail trade","2,582",X
Business,"Total Establishments","Transportation and warehousing",345,X
Business,"Total Establishments",Information,298,X
Business,"Total Establishments","Finance and insurance",988,X
Business,"Total Establishments","Real estate and rental and leasing",601,X
Business,"Total Establishments","Professional, scientific, and technical services","1,578",X
Business,"Total Establishments","Management of companies and enterprises",134,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,160",X
Business,"Total Establishments","Educational services",289,X
Business,"Total Establishments","Health care and social assistance","2,441",X
Business,"Total Establishments","Arts, entertainment, and recreation",343,X
Business,"Total Establishments","Accommodation and food services","1,706",X
Business,"Total Establishments","Other services (except public administration)","1,798",X
Business,"Total Establishments","Industries not classified",13,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
