People,Ancestry,Swedish,"5,036","(+/-1,306)"
People,Ancestry,Swiss,"1,007",(+/-436)
People,Ancestry,Ukrainian,"2,400",(+/-796)
People,Ancestry,Welsh,"6,927","(+/-2,954)"
People,Ancestry,"West Indian (excluding Hispanic origin groups)","3,440","(+/-2,053)"
People,"Veteran Status","Civilian population 18 years and over","594,457","(+/-7,403)"
People,"Veteran Status","Civilian veterans","65,605","(+/-4,986)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population","754,140","(+/-9,220)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","103,482","(+/-7,468)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years","163,130","(+/-4,797)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","9,627","(+/-2,525)"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years","432,683","(+/-6,838)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","48,560","(+/-4,279)"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over","158,327","(+/-3,720)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","45,295","(+/-3,750)"
People,"Residence 1 Year Ago","Population 1 year and over","768,515","(+/-8,728)"
People,"Residence 1 Year Ago","Same house","665,101","(+/-11,416)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","103,414","(+/-9,509)"
People,"Residence 1 Year Ago","Different house in the U.S.","98,275","(+/-9,319)"
People,"Residence 1 Year Ago","Same county","38,290","(+/-7,516)"
People,"Residence 1 Year Ago","Different county","59,985","(+/-5,925)"
People,"Residence 1 Year Ago","Same state","21,847","(+/-4,552)"
People,"Residence 1 Year Ago","Different state","38,138","(+/-4,337)"
People,"Residence 1 Year Ago",Abroad,"5,139","(+/-2,311)"
Workers,"Employment Status","Population 16 years and over","634,731","(+/-7,382)"
Workers,"Employment Status","In labor force","403,736","(+/-7,538)"
Workers,"Employment Status","Civilian labor force","384,596","(+/-7,862)"
Workers,"Employment Status",Employed,"373,912","(+/-8,216)"
Workers,"Employment Status",Unemployed,"10,684","(+/-2,033)"
Workers,"Employment Status","Armed Forces","19,140","(+/-1,971)"
Workers,"Employment Status","Not in labor force","230,995","(+/-6,540)"
Workers,"Employment Status","Civilian labor force","384,596","(+/-7,862)"
Workers,"Employment Status","Unemployment Rate",2.8,(+/-0.5)
Workers,"Commuting to Work","Workers 16 years and over","383,645","(+/-8,262)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","279,443","(+/-8,362)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","32,468","(+/-4,141)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",411,(+/-242)
Workers,"Commuting to Work",Walked,"7,882","(+/-1,457)"
Workers,"Commuting to Work","Other means","5,167","(+/-1,387)"
Workers,"Commuting to Work","Worked from home","58,274","(+/-5,181)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",26.9,(+/-0.8)
Workers,Occupation,"Civilian employed population 16 years and over","373,912","(+/-8,216)"
Workers,Occupation,"Management, business, science, and arts occupations","167,127","(+/-6,581)"
Workers,Occupation,"Service occupations","56,796","(+/-5,341)"
Workers,Occupation,"Sales and office occupations","77,845","(+/-5,924)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","30,228","(+/-3,682)"
Workers,Occupation,"Production, transportation, and material moving occupations","41,916","(+/-4,779)"
Workers,Industry,"Civilian employed population 16 years and over","373,912","(+/-8,216)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","1,518",(+/-633)
Workers,Industry,Construction,"29,851","(+/-3,714)"
Workers,Industry,Manufacturing,"36,394","(+/-4,366)"
Workers,Industry,"Wholesale trade","7,404","(+/-1,805)"
Workers,Industry,"Retail trade","41,525","(+/-4,303)"
Workers,Industry,"Transportation and warehousing, and utilities","20,214","(+/-3,080)"
Workers,Industry,Information,"5,619","(+/-1,647)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","29,711","(+/-3,569)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","55,641","(+/-5,001)"
Workers,Industry,"Educational services, and health care and social assistance","73,773","(+/-5,057)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","37,300","(+/-4,762)"
Workers,Industry,"Other services, except public administration","16,017","(+/-2,650)"
Workers,Industry,"Public administration","18,945","(+/-2,663)"
Workers,"Class of Worker","Civilian employed population 16 years and over","373,912","(+/-8,216)"
Workers,"Class of Worker","Private wage and salary workers","288,325","(+/-8,163)"
Workers,"Class of Worker","Government workers","60,094","(+/-5,014)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","24,749","(+/-3,137)"
Workers,"Class of Worker","Unpaid family workers",744,(+/-568)
Housing,"Housing Occupancy","Total housing units","366,452","(+/-4,632)"
Housing,"Housing Occupancy","Occupied housing units","317,895","(+/-5,508)"
Housing,"Housing Occupancy","Vacant housing units","48,557","(+/-5,182)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.8,(+/-0.5)
Housing,"Housing Occupancy","Rental vacancy rate",14.6,(+/-2.8)
Housing,"Housing Tenure","Occupied housing units","317,895","(+/-5,508)"
Housing,"Housing Tenure",Owner-occupied,"241,937","(+/-6,160)"
Housing,"Housing Tenure",Renter-occupied,"75,958","(+/-5,494)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.47,(+/-0.05)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.18,(+/-0.10)
Housing,"Year Householder Moved into Unit","Occupied housing units","317,895","(+/-5,508)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","100,863","(+/-4,756)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","67,692","(+/-4,985)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","66,011","(+/-4,800)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","44,377","(+/-3,604)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","21,223","(+/-2,695)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","17,729","(+/-2,365)"
Housing,Value,"Owner-occupied units","241,937","(+/-6,160)"
Housing,Value,"Less than $50,000","9,046","(+/-1,860)"
Housing,Value,"$50,000 to $99,999","5,870","(+/-1,370)"
Housing,Value,"$100,000 to $149,999","6,688","(+/-1,690)"
Housing,Value,"$150,000 to $199,999","7,503","(+/-1,514)"
Housing,Value,"$200,000 to $299,999","39,808","(+/-3,406)"
Housing,Value,"$300,000 to $499,999","78,163","(+/-4,245)"
Housing,Value,"$500,000 to $999,999","63,141","(+/-3,708)"
Housing,Value,"$1,000,000 or more","31,718","(+/-2,683)"
Housing,Value,"Median (dollars)","418,800","(+/-13,399)"
Housing,"Mortgage Status","Owner-occupied units","241,937","(+/-6,160)"
Housing,"Mortgage Status","Housing units with a mortgage","158,593","(+/-5,041)"
Housing,"Mortgage Status","Housing units without a mortgage","83,344","(+/-4,531)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","158,593","(+/-5,041)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",882,(+/-741)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","11,313","(+/-1,482)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","35,709","(+/-3,759)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","37,959","(+/-4,125)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","27,216","(+/-2,993)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","17,011","(+/-2,543)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","28,503","(+/-3,089)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,909",(+/-48)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","83,344","(+/-4,531)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","6,840","(+/-1,716)"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","14,433","(+/-2,026)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","23,661","(+/-2,520)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","17,031","(+/-2,394)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","6,581","(+/-1,522)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","14,798","(+/-1,803)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",572,(+/-17)
Housing,"Gross Rent","Occupied units paying rent","68,633","(+/-5,281)"
Housing,"Gross Rent","Less than $500","1,299",(+/-703)
Housing,"Gross Rent","$500 to $999","7,534","(+/-2,056)"
Housing,"Gross Rent","$1,000 to $1,499","15,731","(+/-2,576)"
Housing,"Gross Rent","$1,500 to $1,999","20,906","(+/-2,739)"
Housing,"Gross Rent","$2,000 to $2,499","16,297","(+/-3,144)"
Housing,"Gross Rent","$2,500 to $2,999","3,534","(+/-1,091)"
Housing,"Gross Rent","$3,000 or more","3,332",(+/-945)
Housing,"Gross Rent","Median (dollars)","1,733",(+/-64)
Housing,"Gross Rent","No rent paid","7,325","(+/-2,073)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","317,895","(+/-5,508)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","11,505","(+/-2,221)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","6,829","(+/-1,668)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","14,138","(+/-2,381)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","18,485","(+/-3,136)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","26,486","(+/-2,692)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","54,247","(+/-4,606)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","46,432","(+/-4,319)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","66,508","(+/-5,140)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","28,391","(+/-2,856)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","44,874","(+/-3,964)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","89,127","(+/-2,281)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","123,170","(+/-4,361)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","754,140","(+/-9,220)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","696,972","(+/-11,826)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","559,814","(+/-12,406)"
Socioeconomic,"Health Insurance Coverage","With public coverage","264,657","(+/-8,810)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","57,168","(+/-6,765)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","171,505","(+/-5,367)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","11,167","(+/-3,421)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",5.6,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",8.0,(+/-2.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",12.1,(+/-6.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",3.3,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",3.6,(+/-1.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",7.2,(+/-6.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",18.8,(+/-4.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",24.9,(+/-6.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",42.4,(+/-20.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",8.2,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",8.5,(+/-2.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",8.1,(+/-2.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",8.0,(+/-3.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",8.1,(+/-2.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",8.1,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",8.3,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",5.6,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",19.0,(+/-2.2)
Education,"School Enrollment","Population 3 years and over enrolled in school","164,629","(+/-5,909)"
Education,"School Enrollment","Nursery school, preschool","12,358","(+/-1,836)"
Education,"School Enrollment",Kindergarten,"8,536","(+/-1,965)"
Education,"School Enrollment","Elementary school (grades 1-8)","71,732","(+/-4,602)"
Education,"School Enrollment","High school (grades 9-12)","39,968","(+/-3,199)"
Education,"School Enrollment","College or graduate school","32,035","(+/-3,399)"
Education,"Educational Attainment","Population 25 years and over","552,336","(+/-7,608)"
Education,"Educational Attainment","Less than 9th grade","11,548","(+/-2,555)"
Education,"Educational Attainment","9th to 12th grade, no diploma","18,860","(+/-3,023)"
Education,"Educational Attainment","High school graduate (includes equivalency)","121,793","(+/-6,494)"
Education,"Educational Attainment","Some college, no degree","102,250","(+/-5,433)"
Education,"Educational Attainment","Associate's degree","49,469","(+/-4,506)"
Education,"Educational Attainment","Bachelor's degree","152,711","(+/-7,171)"
Education,"Educational Attainment","Graduate or professional degree","95,705","(+/-5,806)"
Education,"Educational Attainment","Percent high school graduate or higher",94.5,(+/-0.7)
Education,"Educational Attainment","Percent bachelor's degree or higher",45.0,(+/-1.3)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","204,958",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",181,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",51,G
Business,"Paid employees for pay period including March 12",Utilities,753,H
Business,"Paid employees for pay period including March 12",Construction,"13,674",G
Business,"Paid employees for pay period including March 12",Manufacturing,"12,478",G
Business,"Paid employees for pay period including March 12","Wholesale trade","4,868",G
Business,"Paid employees for pay period including March 12","Retail trade","35,140",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","11,584",H
Business,"Paid employees for pay period including March 12",Information,"6,751",H
Business,"Paid employees for pay period including March 12","Finance and insurance","6,124",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","5,619",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","13,583",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",804,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","11,712",G
Business,"Paid employees for pay period including March 12","Educational services","3,248",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","24,931",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","5,494",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","35,945",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","12,002",G
Business,"Paid employees for pay period including March 12","Industries not classified",16,J
Business,"Annual payroll ($1,000)","Total for all sectors","10,441,131",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","11,266",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","4,766",H
Business,"Annual payroll ($1,000)",Utilities,"61,629",H
Business,"Annual payroll ($1,000)",Construction,"824,084",G
Business,"Annual payroll ($1,000)",Manufacturing,"875,628",G
Business,"Annual payroll ($1,000)","Wholesale trade","366,498",G
Business,"Annual payroll ($1,000)","Retail trade","1,221,129",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","585,859",H
Business,"Annual payroll ($1,000)",Information,"718,722",H
Business,"Annual payroll ($1,000)","Finance and insurance","670,728",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","361,961",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","1,141,562",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","75,115",G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","494,986",G
Business,"Annual payroll ($1,000)","Educational services","123,543",G
Business,"Annual payroll ($1,000)","Health care and social assistance","1,322,115",H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","167,594",G
Business,"Annual payroll ($1,000)","Accommodation and food services","965,702",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","447,582",G
Business,"Annual payroll ($1,000)","Industries not classified",662,H
Business,"Total Establishments","Total for all sectors","18,917",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",46,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",7,X
Business,"Total Establishments",Utilities,31,X
Business,"Total Establishments",Construction,"2,260",X
Business,"Total Establishments",Manufacturing,365,X
Business,"Total Establishments","Wholesale trade",587,X
Business,"Total Establishments","Retail trade","2,297",X
Business,"Total Establishments","Transportation and warehousing",562,X
Business,"Total Establishments",Information,262,X
Business,"Total Establishments","Finance and insurance","1,138",X
Business,"Total Establishments","Real estate and rental and leasing","1,759",X
Business,"Total Establishments","Professional, scientific, and technical services","2,400",X
Business,"Total Establishments","Management of companies and enterprises",70,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,201",X
Business,"Total Establishments","Educational services",234,X
Business,"Total Establishments","Health care and social assistance","1,901",X
Business,"Total Establishments","Arts, entertainment, and recreation",381,X
Business,"Total Establishments","Accommodation and food services","1,699",X
Business,"Total Establishments","Other services (except public administration)","1,706",X
Business,"Total Establishments","Industries not classified",11,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
