People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","127,198","(+/-9,327)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years","159,786","(+/-7,278)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","10,112","(+/-2,351)"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years","407,473","(+/-8,358)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","64,881","(+/-6,787)"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over","124,905","(+/-3,245)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","52,205","(+/-3,511)"
People,"Residence 1 Year Ago","Population 1 year and over","702,223","(+/-13,732)"
People,"Residence 1 Year Ago","Same house","616,278","(+/-14,069)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","85,945","(+/-8,083)"
People,"Residence 1 Year Ago","Different house in the U.S.","80,262","(+/-7,891)"
People,"Residence 1 Year Ago","Same county","42,756","(+/-6,692)"
People,"Residence 1 Year Ago","Different county","37,506","(+/-4,557)"
People,"Residence 1 Year Ago","Same state","12,537","(+/-2,774)"
People,"Residence 1 Year Ago","Different state","24,969","(+/-4,426)"
People,"Residence 1 Year Ago",Abroad,"5,683","(+/-2,079)"
Workers,"Employment Status","Population 16 years and over","570,773","(+/-9,360)"
Workers,"Employment Status","In labor force","324,264","(+/-9,184)"
Workers,"Employment Status","Civilian labor force","316,902","(+/-9,558)"
Workers,"Employment Status",Employed,"300,379","(+/-9,880)"
Workers,"Employment Status",Unemployed,"16,523","(+/-2,706)"
Workers,"Employment Status","Armed Forces","7,362","(+/-1,803)"
Workers,"Employment Status","Not in labor force","246,509","(+/-8,046)"
Workers,"Employment Status","Civilian labor force","316,902","(+/-9,558)"
Workers,"Employment Status","Unemployment Rate",5.2,(+/-0.9)
Workers,"Commuting to Work","Workers 16 years and over","302,075","(+/-9,406)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","227,387","(+/-9,131)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","36,184","(+/-4,554)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","1,672",(+/-863)
Workers,"Commuting to Work",Walked,"5,662","(+/-1,305)"
Workers,"Commuting to Work","Other means","5,923","(+/-1,878)"
Workers,"Commuting to Work","Worked from home","25,247","(+/-3,292)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",22.7,(+/-1.0)
Workers,Occupation,"Civilian employed population 16 years and over","300,379","(+/-9,880)"
Workers,Occupation,"Management, business, science, and arts occupations","113,253","(+/-7,099)"
Workers,Occupation,"Service occupations","61,977","(+/-5,124)"
Workers,Occupation,"Sales and office occupations","59,418","(+/-5,428)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","32,597","(+/-3,578)"
Workers,Occupation,"Production, transportation, and material moving occupations","33,134","(+/-3,591)"
Workers,Industry,"Civilian employed population 16 years and over","300,379","(+/-9,880)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","11,948","(+/-1,947)"
Workers,Industry,Construction,"23,728","(+/-3,478)"
Workers,Industry,Manufacturing,"14,445","(+/-2,654)"
Workers,Industry,"Wholesale trade","5,398","(+/-1,398)"
Workers,Industry,"Retail trade","33,461","(+/-4,089)"
Workers,Industry,"Transportation and warehousing, and utilities","13,367","(+/-2,159)"
Workers,Industry,Information,"3,513","(+/-1,143)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","13,626","(+/-2,919)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","30,763","(+/-3,828)"
Workers,Industry,"Educational services, and health care and social assistance","77,865","(+/-6,002)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","31,460","(+/-3,317)"
Workers,Industry,"Other services, except public administration","15,050","(+/-2,762)"
Workers,Industry,"Public administration","25,755","(+/-3,440)"
Workers,"Class of Worker","Civilian employed population 16 years and over","300,379","(+/-9,880)"
Workers,"Class of Worker","Private wage and salary workers","208,536","(+/-9,157)"
Workers,"Class of Worker","Government workers","73,369","(+/-5,662)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","17,412","(+/-2,612)"
Workers,"Class of Worker","Unpaid family workers","1,062",(+/-685)
Housing,"Housing Occupancy","Total housing units","304,046","(+/-4,391)"
Housing,"Housing Occupancy","Occupied housing units","269,814","(+/-5,130)"
Housing,"Housing Occupancy","Vacant housing units","34,232","(+/-3,609)"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.1,(+/-0.5)
Housing,"Housing Occupancy","Rental vacancy rate",5.5,(+/-1.7)
Housing,"Housing Tenure","Occupied housing units","269,814","(+/-5,130)"
Housing,"Housing Tenure",Owner-occupied,"192,622","(+/-5,092)"
Housing,"Housing Tenure",Renter-occupied,"77,192","(+/-4,923)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.64,(+/-0.07)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.36,(+/-0.10)
Housing,"Year Householder Moved into Unit","Occupied housing units","269,814","(+/-5,130)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","69,866","(+/-4,902)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","46,599","(+/-4,389)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","56,460","(+/-4,054)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","45,861","(+/-3,044)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","26,224","(+/-2,544)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","24,804","(+/-2,580)"
Housing,Value,"Owner-occupied units","192,622","(+/-5,092)"
Housing,Value,"Less than $50,000","19,105","(+/-2,465)"
Housing,Value,"$50,000 to $99,999","21,546","(+/-2,471)"
Housing,Value,"$100,000 to $149,999","20,309","(+/-2,419)"
Housing,Value,"$150,000 to $199,999","27,627","(+/-2,651)"
Housing,Value,"$200,000 to $299,999","47,257","(+/-3,952)"
Housing,Value,"$300,000 to $499,999","41,517","(+/-3,272)"
Housing,Value,"$500,000 to $999,999","13,047","(+/-2,156)"
Housing,Value,"$1,000,000 or more","2,214",(+/-656)
Housing,Value,"Median (dollars)","213,700","(+/-6,405)"
Housing,"Mortgage Status","Owner-occupied units","192,622","(+/-5,092)"
Housing,"Mortgage Status","Housing units with a mortgage","99,940","(+/-4,956)"
Housing,"Mortgage Status","Housing units without a mortgage","92,682","(+/-4,937)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","99,940","(+/-4,956)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500","1,336",(+/-605)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","23,571","(+/-3,167)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","37,603","(+/-3,458)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","21,696","(+/-2,977)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","8,511","(+/-1,662)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","3,959","(+/-1,186)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","3,264","(+/-1,261)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,327",(+/-45)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","92,682","(+/-4,937)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","19,992","(+/-2,284)"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","27,072","(+/-2,889)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","27,182","(+/-2,887)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","9,851","(+/-1,614)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","4,568","(+/-1,003)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","4,017",(+/-964)
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",397,(+/-13)
Housing,"Gross Rent","Occupied units paying rent","69,085","(+/-4,579)"
Housing,"Gross Rent","Less than $500","10,147","(+/-1,984)"
Housing,"Gross Rent","$500 to $999","27,058","(+/-2,641)"
Housing,"Gross Rent","$1,000 to $1,499","21,677","(+/-2,731)"
Housing,"Gross Rent","$1,500 to $1,999","6,775","(+/-1,608)"
Housing,"Gross Rent","$2,000 to $2,499","2,301",(+/-889)
Housing,"Gross Rent","$2,500 to $2,999",578,(+/-397)
Housing,"Gross Rent","$3,000 or more",549,(+/-470)
Housing,"Gross Rent","Median (dollars)",954,(+/-41)
Housing,"Gross Rent","No rent paid","8,107","(+/-1,911)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","269,814","(+/-5,130)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","21,822","(+/-2,879)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","16,921","(+/-2,698)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","26,023","(+/-3,007)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","24,942","(+/-2,977)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","32,194","(+/-3,018)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","45,172","(+/-3,661)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","36,118","(+/-3,904)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","37,185","(+/-2,895)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","16,366","(+/-2,287)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","13,071","(+/-2,185)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","56,082","(+/-2,003)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","74,288","(+/-2,396)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","692,164","(+/-14,360)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","623,870","(+/-13,326)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","339,040","(+/-11,898)"
Socioeconomic,"Health Insurance Coverage","With public coverage","375,328","(+/-14,551)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","68,294","(+/-6,406)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","170,913","(+/-7,555)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","8,923","(+/-2,483)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",17.5,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.7,(+/-3.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",18.1,(+/-7.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",9.1,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.2,(+/-3.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",6.2,(+/-4.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",38.6,(+/-5.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",51.2,(+/-7.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",38.8,(+/-17.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",20.1,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",26.9,(+/-3.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",26.9,(+/-3.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",26.1,(+/-5.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",27.2,(+/-3.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",18.1,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",17.5,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",17.5,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",30.8,(+/-2.8)
Education,"School Enrollment","Population 3 years and over enrolled in school","177,348","(+/-7,474)"
Education,"School Enrollment","Nursery school, preschool","8,785","(+/-1,983)"
Education,"School Enrollment",Kindergarten,"9,732","(+/-1,980)"
Education,"School Enrollment","Elementary school (grades 1-8)","72,032","(+/-5,405)"
Education,"School Enrollment","High school (grades 9-12)","43,179","(+/-3,577)"
Education,"School Enrollment","College or graduate school","43,620","(+/-4,250)"
Education,"Educational Attainment","Population 25 years and over","472,361","(+/-7,609)"
Education,"Educational Attainment","Less than 9th grade","37,378","(+/-3,960)"
Education,"Educational Attainment","9th to 12th grade, no diploma","40,964","(+/-4,333)"
Education,"Educational Attainment","High school graduate (includes equivalency)","131,322","(+/-7,761)"
Education,"Educational Attainment","Some college, no degree","99,737","(+/-5,647)"
Education,"Educational Attainment","Associate's degree","42,794","(+/-3,917)"
Education,"Educational Attainment","Bachelor's degree","73,899","(+/-5,159)"
Education,"Educational Attainment","Graduate or professional degree","46,267","(+/-3,585)"
Education,"Educational Attainment","Percent high school graduate or higher",83.4,(+/-1.2)
Education,"Educational Attainment","Percent bachelor's degree or higher",25.4,(+/-1.4)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 02 Estimate","District 02 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","143,862",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",212,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction","5,583",G
Business,"Paid employees for pay period including March 12",Utilities,859,G
Business,"Paid employees for pay period including March 12",Construction,"12,953",G
Business,"Paid employees for pay period including March 12",Manufacturing,"10,035",G
Business,"Paid employees for pay period including March 12","Wholesale trade","4,893",G
Business,"Paid employees for pay period including March 12","Retail trade","23,344",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","7,248",G
Business,"Paid employees for pay period including March 12",Information,"1,594",G
Business,"Paid employees for pay period including March 12","Finance and insurance","3,435",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","2,186",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","5,550",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",400,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","6,054",G
Business,"Paid employees for pay period including March 12","Educational services","1,732",H
Business,"Paid employees for pay period including March 12","Health care and social assistance","31,124",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","1,191",H
Business,"Paid employees for pay period including March 12","Accommodation and food services","20,198",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","5,264",G
Business,"Paid employees for pay period including March 12","Industries not classified",7,G
Business,"Annual payroll ($1,000)","Total for all sectors","6,485,816",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","11,701",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","546,006",G
Business,"Annual payroll ($1,000)",Utilities,"70,427",G
Business,"Annual payroll ($1,000)",Construction,"722,242",G
Business,"Annual payroll ($1,000)",Manufacturing,"563,568",G
Business,"Annual payroll ($1,000)","Wholesale trade","316,464",G
Business,"Annual payroll ($1,000)","Retail trade","727,133",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","385,095",G
Business,"Annual payroll ($1,000)",Information,"87,282",H
Business,"Annual payroll ($1,000)","Finance and insurance","183,833",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","111,308",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","413,041",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","26,007",G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","328,051",H
Business,"Annual payroll ($1,000)","Educational services","79,870",H
Business,"Annual payroll ($1,000)","Health care and social assistance","1,295,232",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","26,919",H
Business,"Annual payroll ($1,000)","Accommodation and food services","421,798",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","169,649",G
Business,"Annual payroll ($1,000)","Industries not classified",190,G
Business,"Total Establishments","Total for all sectors","10,415",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",38,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",172,X
Business,"Total Establishments",Utilities,74,X
Business,"Total Establishments",Construction,"1,331",X
Business,"Total Establishments",Manufacturing,300,X
Business,"Total Establishments","Wholesale trade",352,X
Business,"Total Establishments","Retail trade","1,497",X
Business,"Total Establishments","Transportation and warehousing",516,X
Business,"Total Establishments",Information,177,X
Business,"Total Establishments","Finance and insurance",604,X
Business,"Total Establishments","Real estate and rental and leasing",535,X
Business,"Total Establishments","Professional, scientific, and technical services",716,X
Business,"Total Establishments","Management of companies and enterprises",27,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",460,X
Business,"Total Establishments","Educational services",111,X
Business,"Total Establishments","Health care and social assistance","1,317",X
Business,"Total Establishments","Arts, entertainment, and recreation",102,X
Business,"Total Establishments","Accommodation and food services","1,130",X
Business,"Total Establishments","Other services (except public administration)",946,X
Business,"Total Establishments","Industries not classified",10,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
