People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population","701,772","(+/-12,317)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","131,720","(+/-6,183)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years","147,073","(+/-6,546)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","8,686","(+/-1,782)"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years","432,852","(+/-7,440)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","71,163","(+/-5,508)"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over","121,847","(+/-3,253)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","51,871","(+/-2,950)"
People,"Residence 1 Year Ago","Population 1 year and over","707,568","(+/-12,183)"
People,"Residence 1 Year Ago","Same house","605,482","(+/-13,406)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","102,086","(+/-8,464)"
People,"Residence 1 Year Ago","Different house in the U.S.","99,803","(+/-8,418)"
People,"Residence 1 Year Ago","Same county","53,094","(+/-6,581)"
People,"Residence 1 Year Ago","Different county","46,709","(+/-6,500)"
People,"Residence 1 Year Ago","Same state","25,714","(+/-4,847)"
People,"Residence 1 Year Ago","Different state","20,995","(+/-4,447)"
People,"Residence 1 Year Ago",Abroad,"2,283","(+/-1,244)"
Workers,"Employment Status","Population 16 years and over","583,226","(+/-9,303)"
Workers,"Employment Status","In labor force","327,053","(+/-8,466)"
Workers,"Employment Status","Civilian labor force","325,938","(+/-8,324)"
Workers,"Employment Status",Employed,"305,599","(+/-8,658)"
Workers,"Employment Status",Unemployed,"20,339","(+/-3,518)"
Workers,"Employment Status","Armed Forces","1,115",(+/-575)
Workers,"Employment Status","Not in labor force","256,173","(+/-6,826)"
Workers,"Employment Status","Civilian labor force","325,938","(+/-8,324)"
Workers,"Employment Status","Unemployment Rate",6.2,(+/-1.1)
Workers,"Commuting to Work","Workers 16 years and over","301,269","(+/-8,764)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","228,498","(+/-8,185)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","30,087","(+/-3,826)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","2,980","(+/-1,237)"
Workers,"Commuting to Work",Walked,"9,725","(+/-2,078)"
Workers,"Commuting to Work","Other means","7,095","(+/-2,049)"
Workers,"Commuting to Work","Worked from home","22,884","(+/-3,657)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",23.5,(+/-0.6)
Workers,Occupation,"Civilian employed population 16 years and over","305,599","(+/-8,658)"
Workers,Occupation,"Management, business, science, and arts occupations","112,746","(+/-6,592)"
Workers,Occupation,"Service occupations","54,392","(+/-4,991)"
Workers,Occupation,"Sales and office occupations","57,741","(+/-4,787)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","24,100","(+/-3,095)"
Workers,Occupation,"Production, transportation, and material moving occupations","56,620","(+/-4,614)"
Workers,Industry,"Civilian employed population 16 years and over","305,599","(+/-8,658)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","4,473","(+/-1,394)"
Workers,Industry,Construction,"16,340","(+/-2,573)"
Workers,Industry,Manufacturing,"39,805","(+/-3,652)"
Workers,Industry,"Wholesale trade","5,054","(+/-1,358)"
Workers,Industry,"Retail trade","33,962","(+/-4,036)"
Workers,Industry,"Transportation and warehousing, and utilities","21,050","(+/-3,033)"
Workers,Industry,Information,"3,083","(+/-1,370)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","16,621","(+/-2,497)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","25,222","(+/-3,467)"
Workers,Industry,"Educational services, and health care and social assistance","81,715","(+/-5,204)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","25,348","(+/-3,516)"
Workers,Industry,"Other services, except public administration","14,072","(+/-2,653)"
Workers,Industry,"Public administration","18,854","(+/-2,827)"
Workers,"Class of Worker","Civilian employed population 16 years and over","305,599","(+/-8,658)"
Workers,"Class of Worker","Private wage and salary workers","231,801","(+/-9,302)"
Workers,"Class of Worker","Government workers","59,451","(+/-4,924)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","13,459","(+/-2,471)"
Workers,"Class of Worker","Unpaid family workers",888,(+/-470)
Housing,"Housing Occupancy","Total housing units","355,701","(+/-5,407)"
Housing,"Housing Occupancy","Occupied housing units","296,746","(+/-5,827)"
Housing,"Housing Occupancy","Vacant housing units","58,955","(+/-4,247)"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.3,(+/-0.5)
Housing,"Housing Occupancy","Rental vacancy rate",5.8,(+/-1.4)
Housing,"Housing Tenure","Occupied housing units","296,746","(+/-5,827)"
Housing,"Housing Tenure",Owner-occupied,"178,343","(+/-5,174)"
Housing,"Housing Tenure",Renter-occupied,"118,403","(+/-5,474)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.39,(+/-0.05)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.09,(+/-0.06)
Housing,"Year Householder Moved into Unit","Occupied housing units","296,746","(+/-5,827)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","75,502","(+/-5,108)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","53,144","(+/-4,180)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","56,093","(+/-5,119)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","46,348","(+/-3,515)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","29,134","(+/-2,853)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","36,525","(+/-3,034)"
Housing,Value,"Owner-occupied units","178,343","(+/-5,174)"
Housing,Value,"Less than $50,000","26,518","(+/-2,748)"
Housing,Value,"$50,000 to $99,999","35,739","(+/-2,822)"
Housing,Value,"$100,000 to $149,999","22,121","(+/-2,652)"
Housing,Value,"$150,000 to $199,999","24,127","(+/-2,588)"
Housing,Value,"$200,000 to $299,999","33,327","(+/-3,125)"
Housing,Value,"$300,000 to $499,999","26,166","(+/-2,424)"
Housing,Value,"$500,000 to $999,999","8,322","(+/-1,481)"
Housing,Value,"$1,000,000 or more","2,023",(+/-985)
Housing,Value,"Median (dollars)","158,900","(+/-6,993)"
Housing,"Mortgage Status","Owner-occupied units","178,343","(+/-5,174)"
Housing,"Mortgage Status","Housing units with a mortgage","85,314","(+/-4,504)"
Housing,"Mortgage Status","Housing units without a mortgage","93,029","(+/-3,949)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","85,314","(+/-4,504)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500","1,245",(+/-617)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","23,355","(+/-2,530)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","28,426","(+/-3,314)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","19,785","(+/-2,478)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","5,715","(+/-1,351)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","2,447",(+/-782)
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","4,341","(+/-1,224)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,288",(+/-54)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","93,029","(+/-3,949)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","9,792","(+/-1,493)"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","28,678","(+/-2,756)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","31,036","(+/-2,732)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","14,995","(+/-2,129)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","3,879","(+/-1,051)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","4,649","(+/-1,165)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",444,(+/-14)
Housing,"Gross Rent","Occupied units paying rent","108,766","(+/-5,566)"
Housing,"Gross Rent","Less than $500","12,338","(+/-2,089)"
Housing,"Gross Rent","$500 to $999","49,082","(+/-4,308)"
Housing,"Gross Rent","$1,000 to $1,499","32,850","(+/-4,180)"
Housing,"Gross Rent","$1,500 to $1,999","9,170","(+/-1,918)"
Housing,"Gross Rent","$2,000 to $2,499","3,398","(+/-1,271)"
Housing,"Gross Rent","$2,500 to $2,999",582,(+/-612)
Housing,"Gross Rent","$3,000 or more","1,346",(+/-657)
Housing,"Gross Rent","Median (dollars)",943,(+/-26)
Housing,"Gross Rent","No rent paid","9,637","(+/-1,750)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","296,746","(+/-5,827)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","25,558","(+/-2,899)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","23,328","(+/-3,026)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","36,566","(+/-3,673)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","29,363","(+/-3,332)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","37,152","(+/-3,605)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","47,904","(+/-4,226)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","34,639","(+/-3,089)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","35,895","(+/-3,948)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","14,603","(+/-2,314)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","11,738","(+/-2,011)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","47,972","(+/-2,675)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","68,392","(+/-2,847)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","701,772","(+/-12,317)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","638,472","(+/-11,774)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","425,857","(+/-11,549)"
Socioeconomic,"Health Insurance Coverage","With public coverage","309,059","(+/-10,491)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","63,300","(+/-5,377)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","163,984","(+/-7,571)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","7,229","(+/-2,140)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",17.1,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",30.0,(+/-3.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",26.6,(+/-9.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",6.0,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",8.3,(+/-3.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",6.2,(+/-5.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",37.0,(+/-4.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",52.3,(+/-5.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",53.7,(+/-17.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",23.5,(+/-1.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",36.0,(+/-3.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",35.7,(+/-3.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",40.5,(+/-7.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",34.0,(+/-3.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",20.0,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",15.6,(+/-1.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",19.7,(+/-2.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",34.7,(+/-2.5)
Education,"School Enrollment","Population 3 years and over enrolled in school","196,183","(+/-6,308)"
Education,"School Enrollment","Nursery school, preschool","11,693","(+/-1,993)"
Education,"School Enrollment",Kindergarten,"10,989","(+/-2,438)"
Education,"School Enrollment","Elementary school (grades 1-8)","63,029","(+/-5,469)"
Education,"School Enrollment","High school (grades 9-12)","34,663","(+/-3,391)"
Education,"School Enrollment","College or graduate school","75,809","(+/-3,567)"
Education,"Educational Attainment","Population 25 years and over","469,352","(+/-7,861)"
Education,"Educational Attainment","Less than 9th grade","19,403","(+/-2,871)"
Education,"Educational Attainment","9th to 12th grade, no diploma","38,821","(+/-3,898)"
Education,"Educational Attainment","High school graduate (includes equivalency)","150,489","(+/-6,792)"
Education,"Educational Attainment","Some college, no degree","101,900","(+/-5,823)"
Education,"Educational Attainment","Associate's degree","44,657","(+/-3,915)"
Education,"Educational Attainment","Bachelor's degree","69,878","(+/-4,281)"
Education,"Educational Attainment","Graduate or professional degree","44,204","(+/-3,533)"
Education,"Educational Attainment","Percent high school graduate or higher",87.6,(+/-1.0)
Education,"Educational Attainment","Percent bachelor's degree or higher",24.3,(+/-1.1)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 07 Estimate","District 07 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","326,365",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting","1,227",G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction","2,419",G
Business,"Paid employees for pay period including March 12",Utilities,"2,958",J
Business,"Paid employees for pay period including March 12",Construction,"16,211",G
Business,"Paid employees for pay period including March 12",Manufacturing,"54,042",G
Business,"Paid employees for pay period including March 12","Wholesale trade","18,615",G
Business,"Paid employees for pay period including March 12","Retail trade","30,233",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","17,793",G
Business,"Paid employees for pay period including March 12",Information,"6,544",G
Business,"Paid employees for pay period including March 12","Finance and insurance","16,906",H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","5,836",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","13,633",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","4,697",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","19,612",G
Business,"Paid employees for pay period including March 12","Educational services","6,108",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","64,329",H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","2,546",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","26,705",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","15,906",G
Business,"Paid employees for pay period including March 12","Industries not classified",45,J
Business,"Annual payroll ($1,000)","Total for all sectors","19,615,833",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","70,089",G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","263,476",G
Business,"Annual payroll ($1,000)",Utilities,"330,240",J
Business,"Annual payroll ($1,000)",Construction,"1,103,977",G
Business,"Annual payroll ($1,000)",Manufacturing,"3,786,818",H
Business,"Annual payroll ($1,000)","Wholesale trade","1,317,394",G
Business,"Annual payroll ($1,000)","Retail trade","987,632",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","953,513",G
Business,"Annual payroll ($1,000)",Information,"561,451",H
Business,"Annual payroll ($1,000)","Finance and insurance","1,658,797",H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","314,851",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","1,241,285",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","644,605",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","704,535",G
Business,"Annual payroll ($1,000)","Educational services","211,618",H
Business,"Annual payroll ($1,000)","Health care and social assistance","4,130,220",H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","63,669",H
Business,"Annual payroll ($1,000)","Accommodation and food services","564,105",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","706,206",H
Business,"Annual payroll ($1,000)","Industries not classified","1,352",H
Business,"Total Establishments","Total for all sectors","15,700",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",159,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",40,X
Business,"Total Establishments",Utilities,44,X
Business,"Total Establishments",Construction,"1,034",X
Business,"Total Establishments",Manufacturing,624,X
Business,"Total Establishments","Wholesale trade",872,X
Business,"Total Establishments","Retail trade","2,606",X
Business,"Total Establishments","Transportation and warehousing",680,X
Business,"Total Establishments",Information,319,X
Business,"Total Establishments","Finance and insurance",957,X
Business,"Total Establishments","Real estate and rental and leasing",659,X
Business,"Total Establishments","Professional, scientific, and technical services","1,502",X
Business,"Total Establishments","Management of companies and enterprises",105,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",640,X
Business,"Total Establishments","Educational services",149,X
Business,"Total Establishments","Health care and social assistance","1,695",X
Business,"Total Establishments","Arts, entertainment, and recreation",194,X
Business,"Total Establishments","Accommodation and food services","1,577",X
Business,"Total Establishments","Other services (except public administration)","1,823",X
Business,"Total Establishments","Industries not classified",21,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
