People,"Residence 1 Year Ago","Population 1 year and over","872,618","(+/-10,280)"
People,"Residence 1 Year Ago","Same house","750,244","(+/-14,313)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","122,374","(+/-11,783)"
People,"Residence 1 Year Ago","Different house in the U.S.","116,315","(+/-10,893)"
People,"Residence 1 Year Ago","Same county","80,671","(+/-10,060)"
People,"Residence 1 Year Ago","Different county","35,644","(+/-5,358)"
People,"Residence 1 Year Ago","Same state","19,323","(+/-2,927)"
People,"Residence 1 Year Ago","Different state","16,321","(+/-4,043)"
People,"Residence 1 Year Ago",Abroad,"6,059","(+/-2,228)"
Workers,"Employment Status","Population 16 years and over","642,013","(+/-9,640)"
Workers,"Employment Status","In labor force","468,311","(+/-8,190)"
Workers,"Employment Status","Civilian labor force","466,965","(+/-8,150)"
Workers,"Employment Status",Employed,"452,073","(+/-8,141)"
Workers,"Employment Status",Unemployed,"14,892","(+/-2,183)"
Workers,"Employment Status","Armed Forces","1,346",(+/-655)
Workers,"Employment Status","Not in labor force","173,702","(+/-6,173)"
Workers,"Employment Status","Civilian labor force","466,965","(+/-8,150)"
Workers,"Employment Status","Unemployment Rate",3.2,(+/-0.5)
Workers,"Commuting to Work","Workers 16 years and over","445,211","(+/-8,224)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","298,615","(+/-8,854)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","52,710","(+/-4,618)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","4,136","(+/-1,217)"
Workers,"Commuting to Work",Walked,"4,153","(+/-1,240)"
Workers,"Commuting to Work","Other means","7,409","(+/-1,677)"
Workers,"Commuting to Work","Worked from home","78,188","(+/-4,806)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",25.1,(+/-0.7)
Workers,Occupation,"Civilian employed population 16 years and over","452,073","(+/-8,141)"
Workers,Occupation,"Management, business, science, and arts occupations","201,025","(+/-6,785)"
Workers,Occupation,"Service occupations","59,869","(+/-4,626)"
Workers,Occupation,"Sales and office occupations","100,223","(+/-5,210)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","36,811","(+/-3,231)"
Workers,Occupation,"Production, transportation, and material moving occupations","54,145","(+/-4,447)"
Workers,Industry,"Civilian employed population 16 years and over","452,073","(+/-8,141)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","5,446","(+/-1,152)"
Workers,Industry,Construction,"36,135","(+/-3,591)"
Workers,Industry,Manufacturing,"46,018","(+/-4,244)"
Workers,Industry,"Wholesale trade","9,458","(+/-2,093)"
Workers,Industry,"Retail trade","53,937","(+/-3,977)"
Workers,Industry,"Transportation and warehousing, and utilities","24,407","(+/-3,101)"
Workers,Industry,Information,"8,223","(+/-1,651)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","35,401","(+/-3,332)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","62,501","(+/-4,688)"
Workers,Industry,"Educational services, and health care and social assistance","100,982","(+/-5,769)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","32,279","(+/-3,744)"
Workers,Industry,"Other services, except public administration","21,394","(+/-2,664)"
Workers,Industry,"Public administration","15,892","(+/-2,158)"
Workers,"Class of Worker","Civilian employed population 16 years and over","452,073","(+/-8,141)"
Workers,"Class of Worker","Private wage and salary workers","371,574","(+/-8,135)"
Workers,"Class of Worker","Government workers","60,213","(+/-4,438)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","19,753","(+/-2,385)"
Workers,"Class of Worker","Unpaid family workers",533,(+/-306)
Housing,"Housing Occupancy","Total housing units","287,033","(+/-4,658)"
Housing,"Housing Occupancy","Occupied housing units","277,891","(+/-4,795)"
Housing,"Housing Occupancy","Vacant housing units","9,142","(+/-1,734)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.5,(+/-0.3)
Housing,"Housing Occupancy","Rental vacancy rate",4.0,(+/-1.2)
Housing,"Housing Tenure","Occupied housing units","277,891","(+/-4,795)"
Housing,"Housing Tenure",Owner-occupied,"205,378","(+/-4,886)"
Housing,"Housing Tenure",Renter-occupied,"72,513","(+/-4,565)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",3.33,(+/-0.06)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.69,(+/-0.11)
Housing,"Year Householder Moved into Unit","Occupied housing units","277,891","(+/-4,795)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","81,271","(+/-4,188)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","61,452","(+/-4,187)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","63,668","(+/-4,137)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","38,218","(+/-3,337)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","18,856","(+/-2,212)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","14,426","(+/-1,641)"
Housing,Value,"Owner-occupied units","205,378","(+/-4,886)"
Housing,Value,"Less than $50,000","4,558","(+/-1,245)"
Housing,Value,"$50,000 to $99,999","3,492",(+/-945)
Housing,Value,"$100,000 to $149,999","2,087",(+/-711)
Housing,Value,"$150,000 to $199,999","1,692",(+/-572)
Housing,Value,"$200,000 to $299,999","7,495","(+/-1,393)"
Housing,Value,"$300,000 to $499,999","69,401","(+/-3,915)"
Housing,Value,"$500,000 to $999,999","106,024","(+/-4,434)"
Housing,Value,"$1,000,000 or more","10,629","(+/-1,530)"
Housing,Value,"Median (dollars)","543,800","(+/-10,716)"
Housing,"Mortgage Status","Owner-occupied units","205,378","(+/-4,886)"
Housing,"Mortgage Status","Housing units with a mortgage","153,032","(+/-4,658)"
Housing,"Mortgage Status","Housing units without a mortgage","52,346","(+/-3,510)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","153,032","(+/-4,658)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500","1,532",(+/-879)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","4,781","(+/-1,111)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","23,069","(+/-2,368)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","38,971","(+/-3,034)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","35,601","(+/-2,945)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","23,368","(+/-2,669)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","25,710","(+/-2,430)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","2,115",(+/-41)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","52,346","(+/-3,510)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","1,964",(+/-837)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","7,192","(+/-1,415)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","23,096","(+/-2,213)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","11,378","(+/-1,344)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","4,443",(+/-923)
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","4,273","(+/-1,053)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",553,(+/-12)
Housing,"Gross Rent","Occupied units paying rent","69,365","(+/-4,518)"
Housing,"Gross Rent","Less than $500","1,184",(+/-644)
Housing,"Gross Rent","$500 to $999","5,228","(+/-1,230)"
Housing,"Gross Rent","$1,000 to $1,499","17,124","(+/-2,495)"
Housing,"Gross Rent","$1,500 to $1,999","25,599","(+/-3,357)"
Housing,"Gross Rent","$2,000 to $2,499","13,550","(+/-2,225)"
Housing,"Gross Rent","$2,500 to $2,999","4,458","(+/-1,349)"
Housing,"Gross Rent","$3,000 or more","2,222",(+/-826)
Housing,"Gross Rent","Median (dollars)","1,718",(+/-39)
Housing,"Gross Rent","No rent paid","3,148",(+/-885)
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","277,891","(+/-4,795)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","6,752","(+/-1,773)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","5,016","(+/-1,417)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","8,300","(+/-1,760)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","9,837","(+/-1,602)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","18,900","(+/-2,390)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","37,602","(+/-3,490)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","43,929","(+/-3,716)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","71,198","(+/-4,496)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","39,770","(+/-3,278)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","36,587","(+/-3,236)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","105,430","(+/-2,702)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","122,018","(+/-3,130)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","879,777","(+/-10,469)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","820,696","(+/-11,947)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","719,328","(+/-14,797)"
Socioeconomic,"Health Insurance Coverage","With public coverage","164,515","(+/-10,098)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","59,081","(+/-7,749)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","290,457","(+/-8,056)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","13,867","(+/-3,325)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",5.2,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.1,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",5.6,(+/-2.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",3.0,(+/-0.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",4.0,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.9,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",19.5,(+/-5.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.9,(+/-7.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",41.7,(+/-22.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",7.0,(+/-1.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",8.8,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",8.5,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",8.4,(+/-2.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",8.6,(+/-2.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",6.2,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",6.4,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",5.7,(+/-1.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",17.1,(+/-2.5)
Education,"School Enrollment","Population 3 years and over enrolled in school","279,423","(+/-8,215)"
Education,"School Enrollment","Nursery school, preschool","19,221","(+/-1,850)"
Education,"School Enrollment",Kindergarten,"17,986","(+/-2,429)"
Education,"School Enrollment","Elementary school (grades 1-8)","127,480","(+/-5,801)"
Education,"School Enrollment","High school (grades 9-12)","63,222","(+/-3,004)"
Education,"School Enrollment","College or graduate school","51,514","(+/-4,370)"
Education,"Educational Attainment","Population 25 years and over","524,897","(+/-8,354)"
Education,"Educational Attainment","Less than 9th grade","14,979","(+/-2,660)"
Education,"Educational Attainment","9th to 12th grade, no diploma","20,104","(+/-2,376)"
Education,"Educational Attainment","High school graduate (includes equivalency)","118,895","(+/-5,940)"
Education,"Educational Attainment","Some college, no degree","123,077","(+/-5,403)"
Education,"Educational Attainment","Associate's degree","54,124","(+/-3,814)"
Education,"Educational Attainment","Bachelor's degree","127,143","(+/-5,868)"
Education,"Educational Attainment","Graduate or professional degree","66,575","(+/-4,213)"
Education,"Educational Attainment","Percent high school graduate or higher",93.3,(+/-0.7)
Education,"Educational Attainment","Percent bachelor's degree or higher",36.9,(+/-1.2)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 04 Estimate","District 04 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","288,846",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",71,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction","2,186",J
Business,"Paid employees for pay period including March 12",Utilities,283,H
Business,"Paid employees for pay period including March 12",Construction,"27,886",G
Business,"Paid employees for pay period including March 12",Manufacturing,"25,006",G
Business,"Paid employees for pay period including March 12","Wholesale trade","10,455",G
Business,"Paid employees for pay period including March 12","Retail trade","39,832",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","5,800",G
Business,"Paid employees for pay period including March 12",Information,"21,110",G
Business,"Paid employees for pay period including March 12","Finance and insurance","15,960",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","4,092",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","27,179",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","8,423",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","20,290",G
Business,"Paid employees for pay period including March 12","Educational services","14,100",H
Business,"Paid employees for pay period including March 12","Health care and social assistance","33,066",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","3,120",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","22,562",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","7,414",G
Business,"Paid employees for pay period including March 12","Industries not classified",11,J
Business,"Annual payroll ($1,000)","Total for all sectors","17,942,844",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","3,218",H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","202,041",J
Business,"Annual payroll ($1,000)",Utilities,"30,018",G
Business,"Annual payroll ($1,000)",Construction,"1,687,348",G
Business,"Annual payroll ($1,000)",Manufacturing,"1,695,463",G
Business,"Annual payroll ($1,000)","Wholesale trade","731,320",G
Business,"Annual payroll ($1,000)","Retail trade","1,666,735",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","309,643",G
Business,"Annual payroll ($1,000)",Information,"2,073,789",G
Business,"Annual payroll ($1,000)","Finance and insurance","1,284,607",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","250,753",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","2,320,139",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","1,111,079",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","1,264,536",G
Business,"Annual payroll ($1,000)","Educational services","707,317",H
Business,"Annual payroll ($1,000)","Health care and social assistance","1,794,664",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","67,302",G
Business,"Annual payroll ($1,000)","Accommodation and food services","443,090",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","299,333",G
Business,"Annual payroll ($1,000)","Industries not classified",449,G
Business,"Total Establishments","Total for all sectors","18,951",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",26,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",34,X
Business,"Total Establishments",Utilities,32,X
Business,"Total Establishments",Construction,"3,276",X
Business,"Total Establishments",Manufacturing,668,X
Business,"Total Establishments","Wholesale trade",637,X
Business,"Total Establishments","Retail trade","2,031",X
Business,"Total Establishments","Transportation and warehousing",544,X
Business,"Total Establishments",Information,386,X
Business,"Total Establishments","Finance and insurance","1,124",X
Business,"Total Establishments","Real estate and rental and leasing","1,304",X
Business,"Total Establishments","Professional, scientific, and technical services","2,640",X
Business,"Total Establishments","Management of companies and enterprises",126,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,148",X
Business,"Total Establishments","Educational services",295,X
Business,"Total Establishments","Health care and social assistance","2,056",X
Business,"Total Establishments","Arts, entertainment, and recreation",231,X
Business,"Total Establishments","Accommodation and food services","1,151",X
Business,"Total Establishments","Other services (except public administration)","1,224",X
Business,"Total Establishments","Industries not classified",18,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
