People,"Hispanic or Latino and Race",Cuban,"2,921","(+/-1,198)"
People,"Hispanic or Latino and Race","Other Hispanic or Latino","69,723","(+/-5,486)"
People,"Hispanic or Latino and Race","Not Hispanic or Latino","645,565","(+/-4,730)"
People,"Place of Birth","Total population","764,570","(+/-5,201)"
People,"Place of Birth",Native,"691,268","(+/-7,548)"
People,"Place of Birth","Born in United States","673,364","(+/-6,923)"
People,"Place of Birth","State of residence","449,926","(+/-8,045)"
People,"Place of Birth","Different state","223,438","(+/-8,442)"
People,"Place of Birth","Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","17,904","(+/-3,453)"
People,"Place of Birth","Foreign born","73,302","(+/-5,241)"
People,Ancestry,"Total population","764,570","(+/-5,201)"
People,Ancestry,American,"45,023","(+/-5,241)"
People,Ancestry,Arab,"3,518","(+/-1,017)"
People,Ancestry,Czech,"2,773",(+/-972)
People,Ancestry,Danish,727,(+/-535)
People,Ancestry,Dutch,"7,357","(+/-1,666)"
People,Ancestry,English,"44,198","(+/-3,489)"
People,Ancestry,"French (except Basque)","7,400","(+/-1,569)"
People,Ancestry,"French Canadian","2,026",(+/-960)
People,Ancestry,German,"108,395","(+/-6,298)"
People,Ancestry,Greek,"2,542",(+/-928)
People,Ancestry,Hungarian,"5,673","(+/-1,675)"
People,Ancestry,Irish,"129,040","(+/-8,026)"
People,Ancestry,Italian,"106,864","(+/-6,783)"
People,Ancestry,Lithuanian,"10,057","(+/-1,504)"
People,Ancestry,Norwegian,"2,420",(+/-795)
People,Ancestry,Polish,"83,349","(+/-6,687)"
People,Ancestry,Portuguese,"1,407",(+/-599)
People,Ancestry,Russian,"14,822","(+/-2,804)"
People,Ancestry,Scotch-Irish,"2,008",(+/-761)
People,Ancestry,Scottish,"6,247","(+/-1,037)"
People,Ancestry,Slovak,"15,212","(+/-2,573)"
People,Ancestry,"Subsaharan African","4,545","(+/-1,565)"
People,Ancestry,Swedish,"3,084","(+/-1,291)"
People,Ancestry,Swiss,"1,209",(+/-589)
People,Ancestry,Ukrainian,"7,673","(+/-1,846)"
People,Ancestry,Welsh,"16,318","(+/-2,619)"
People,Ancestry,"West Indian (excluding Hispanic origin groups)","10,564","(+/-3,163)"
People,"Veteran Status","Civilian population 18 years and over","615,805","(+/-3,662)"
People,"Veteran Status","Civilian veterans","39,125","(+/-2,836)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population","750,634","(+/-5,187)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","129,833","(+/-7,199)"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years","148,116","(+/-2,542)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","9,931","(+/-1,782)"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years","445,195","(+/-3,463)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","66,968","(+/-5,212)"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over","157,323","(+/-1,985)"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability","52,934","(+/-3,441)"
People,"Residence 1 Year Ago","Population 1 year and over","757,557","(+/-5,257)"
People,"Residence 1 Year Ago","Same house","670,052","(+/-8,869)"
People,"Residence 1 Year Ago","Different house (in the U.S. or abroad)","87,505","(+/-7,813)"
People,"Residence 1 Year Ago","Different house in the U.S.","82,414","(+/-7,356)"
People,"Residence 1 Year Ago","Same county","42,663","(+/-5,880)"
People,"Residence 1 Year Ago","Different county","39,751","(+/-4,855)"
People,"Residence 1 Year Ago","Same state","19,503","(+/-3,473)"
People,"Residence 1 Year Ago","Different state","20,248","(+/-3,137)"
People,"Residence 1 Year Ago",Abroad,"5,091","(+/-2,054)"
Workers,"Employment Status","Population 16 years and over","634,324","(+/-4,228)"
Workers,"Employment Status","In labor force","365,567","(+/-6,772)"
Workers,"Employment Status","Civilian labor force","365,029","(+/-6,844)"
Workers,"Employment Status",Employed,"346,893","(+/-6,843)"
Workers,"Employment Status",Unemployed,"18,136","(+/-2,462)"
Workers,"Employment Status","Armed Forces",538,(+/-366)
Workers,"Employment Status","Not in labor force","268,757","(+/-6,994)"
Workers,"Employment Status","Civilian labor force","365,029","(+/-6,844)"
Workers,"Employment Status","Unemployment Rate",5.0,(+/-0.7)
Workers,"Commuting to Work","Workers 16 years and over","341,319","(+/-6,829)"
Workers,"Commuting to Work","Car, truck, or van -- drove alone","255,991","(+/-5,981)"
Workers,"Commuting to Work","Car, truck, or van -- carpooled","31,885","(+/-4,071)"
Workers,"Commuting to Work","Public transportation (excluding taxicab)","4,563","(+/-1,169)"
Workers,"Commuting to Work",Walked,"6,968","(+/-1,398)"
Workers,"Commuting to Work","Other means","5,192","(+/-1,266)"
Workers,"Commuting to Work","Worked from home","36,720","(+/-3,063)"
Workers,"Commuting to Work","Mean travel time to work (minutes)",25.9,(+/-0.8)
Workers,Occupation,"Civilian employed population 16 years and over","346,893","(+/-6,843)"
Workers,Occupation,"Management, business, science, and arts occupations","129,118","(+/-5,724)"
Workers,Occupation,"Service occupations","60,334","(+/-3,785)"
Workers,Occupation,"Sales and office occupations","66,676","(+/-4,320)"
Workers,Occupation,"Natural resources, construction, and maintenance occupations","28,218","(+/-3,108)"
Workers,Occupation,"Production, transportation, and material moving occupations","62,547","(+/-4,703)"
Workers,Industry,"Civilian employed population 16 years and over","346,893","(+/-6,843)"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining","3,318","(+/-1,022)"
Workers,Industry,Construction,"22,306","(+/-2,535)"
Workers,Industry,Manufacturing,"34,615","(+/-3,229)"
Workers,Industry,"Wholesale trade","8,695","(+/-1,576)"
Workers,Industry,"Retail trade","43,796","(+/-4,027)"
Workers,Industry,"Transportation and warehousing, and utilities","29,814","(+/-2,859)"
Workers,Industry,Information,"5,169","(+/-1,151)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","18,786","(+/-2,048)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","32,164","(+/-3,111)"
Workers,Industry,"Educational services, and health care and social assistance","84,178","(+/-4,731)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","29,827","(+/-3,099)"
Workers,Industry,"Other services, except public administration","17,389","(+/-2,227)"
Workers,Industry,"Public administration","16,836","(+/-2,443)"
Workers,"Class of Worker","Civilian employed population 16 years and over","346,893","(+/-6,843)"
Workers,"Class of Worker","Private wage and salary workers","285,828","(+/-6,370)"
Workers,"Class of Worker","Government workers","42,684","(+/-3,714)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","17,765","(+/-2,184)"
Workers,"Class of Worker","Unpaid family workers",616,(+/-441)
Housing,"Housing Occupancy","Total housing units","378,817","(+/-1,856)"
Housing,"Housing Occupancy","Occupied housing units","310,244","(+/-4,148)"
Housing,"Housing Occupancy","Vacant housing units","68,573","(+/-4,040)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.8,(+/-0.3)
Housing,"Housing Occupancy","Rental vacancy rate",6.6,(+/-1.6)
Housing,"Housing Tenure","Occupied housing units","310,244","(+/-4,148)"
Housing,"Housing Tenure",Owner-occupied,"221,023","(+/-4,427)"
Housing,"Housing Tenure",Renter-occupied,"89,221","(+/-4,160)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.45,(+/-0.05)
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.21,(+/-0.08)
Housing,"Year Householder Moved into Unit","Occupied housing units","310,244","(+/-4,148)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","63,147","(+/-3,508)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","50,484","(+/-3,233)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","62,130","(+/-3,949)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","53,400","(+/-3,070)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","32,494","(+/-2,259)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","48,589","(+/-2,978)"
Housing,Value,"Owner-occupied units","221,023","(+/-4,427)"
Housing,Value,"Less than $50,000","11,657","(+/-1,515)"
Housing,Value,"$50,000 to $99,999","21,154","(+/-2,053)"
Housing,Value,"$100,000 to $149,999","28,305","(+/-2,652)"
Housing,Value,"$150,000 to $199,999","37,046","(+/-2,868)"
Housing,Value,"$200,000 to $299,999","58,146","(+/-3,258)"
Housing,Value,"$300,000 to $499,999","48,208","(+/-2,725)"
Housing,Value,"$500,000 to $999,999","14,337","(+/-1,942)"
Housing,Value,"$1,000,000 or more","2,170",(+/-495)
Housing,Value,"Median (dollars)","220,800","(+/-4,944)"
Housing,"Mortgage Status","Owner-occupied units","221,023","(+/-4,427)"
Housing,"Mortgage Status","Housing units with a mortgage","118,413","(+/-3,938)"
Housing,"Mortgage Status","Housing units without a mortgage","102,610","(+/-3,894)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","118,413","(+/-3,938)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",275,(+/-211)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","16,405","(+/-1,624)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","37,949","(+/-3,076)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","32,039","(+/-2,602)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","16,573","(+/-1,964)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","7,263","(+/-1,231)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","7,909","(+/-1,342)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,563",(+/-34)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","102,610","(+/-3,894)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","3,387",(+/-991)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","9,872","(+/-1,386)"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","25,177","(+/-2,394)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","26,695","(+/-2,150)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","18,065","(+/-1,825)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","19,414","(+/-2,068)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",699,(+/-18)
Housing,"Gross Rent","Occupied units paying rent","82,257","(+/-4,067)"
Housing,"Gross Rent","Less than $500","7,832","(+/-1,310)"
Housing,"Gross Rent","$500 to $999","27,622","(+/-2,611)"
Housing,"Gross Rent","$1,000 to $1,499","29,583","(+/-2,991)"
Housing,"Gross Rent","$1,500 to $1,999","11,537","(+/-1,981)"
Housing,"Gross Rent","$2,000 to $2,499","3,728","(+/-1,143)"
Housing,"Gross Rent","$2,500 to $2,999",880,(+/-460)
Housing,"Gross Rent","$3,000 or more","1,075",(+/-473)
Housing,"Gross Rent","Median (dollars)","1,089",(+/-35)
Housing,"Gross Rent","No rent paid","6,964","(+/-1,293)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","310,244","(+/-4,148)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","22,619","(+/-2,432)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","12,390","(+/-1,746)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","25,948","(+/-2,340)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","26,032","(+/-2,729)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","39,791","(+/-3,701)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","54,501","(+/-3,181)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","38,223","(+/-2,485)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","49,761","(+/-3,656)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","21,228","(+/-2,236)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","19,751","(+/-2,215)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","61,140","(+/-2,024)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","83,046","(+/-2,629)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","750,634","(+/-5,187)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","706,473","(+/-7,113)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","475,740","(+/-9,045)"
Socioeconomic,"Health Insurance Coverage","With public coverage","352,250","(+/-10,345)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","44,161","(+/-4,735)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","159,218","(+/-3,096)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","5,089","(+/-1,698)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",11.8,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",19.1,(+/-2.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",15.2,(+/-5.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",7.1,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",9.0,(+/-2.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.6,(+/-3.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",26.7,(+/-4.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",38.2,(+/-6.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",32.9,(+/-13.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",15.3,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",21.4,(+/-3.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",21.3,(+/-3.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",20.9,(+/-4.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",21.4,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",13.8,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",12.9,(+/-1.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",12.5,(+/-1.5)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",25.3,(+/-1.9)
Education,"School Enrollment","Population 3 years and over enrolled in school","158,421","(+/-5,742)"
Education,"School Enrollment","Nursery school, preschool","9,641","(+/-1,721)"
Education,"School Enrollment",Kindergarten,"8,104","(+/-1,748)"
Education,"School Enrollment","Elementary school (grades 1-8)","63,480","(+/-3,589)"
Education,"School Enrollment","High school (grades 9-12)","35,253","(+/-1,973)"
Education,"School Enrollment","College or graduate school","41,943","(+/-3,438)"
Education,"Educational Attainment","Population 25 years and over","549,998","(+/-3,252)"
Education,"Educational Attainment","Less than 9th grade","16,207","(+/-2,378)"
Education,"Educational Attainment","9th to 12th grade, no diploma","34,933","(+/-3,497)"
Education,"Educational Attainment","High school graduate (includes equivalency)","198,184","(+/-5,955)"
Education,"Educational Attainment","Some college, no degree","96,802","(+/-5,066)"
Education,"Educational Attainment","Associate's degree","55,045","(+/-3,624)"
Education,"Educational Attainment","Bachelor's degree","93,251","(+/-4,074)"
Education,"Educational Attainment","Graduate or professional degree","55,576","(+/-3,662)"
Education,"Educational Attainment","Percent high school graduate or higher",90.7,(+/-0.8)
Education,"Educational Attainment","Percent bachelor's degree or higher",27.1,(+/-1.0)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 08 Estimate","District 08 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","285,929",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",51,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",536,G
Business,"Paid employees for pay period including March 12",Utilities,"1,258",G
Business,"Paid employees for pay period including March 12",Construction,"10,285",G
Business,"Paid employees for pay period including March 12",Manufacturing,"35,463",G
Business,"Paid employees for pay period including March 12","Wholesale trade","11,302",G
Business,"Paid employees for pay period including March 12","Retail trade","44,078",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","25,399",G
Business,"Paid employees for pay period including March 12",Information,"3,532",G
Business,"Paid employees for pay period including March 12","Finance and insurance","9,808",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","2,885",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","10,331",H
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","2,348",G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","14,072",G
Business,"Paid employees for pay period including March 12","Educational services","10,681",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","58,272",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","4,205",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","30,130",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","11,287",G
Business,"Paid employees for pay period including March 12","Industries not classified",6,J
Business,"Annual payroll ($1,000)","Total for all sectors","13,718,144",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","1,900",G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","41,641",H
Business,"Annual payroll ($1,000)",Utilities,"117,700",G
Business,"Annual payroll ($1,000)",Construction,"673,868",G
Business,"Annual payroll ($1,000)",Manufacturing,"2,262,755",H
Business,"Annual payroll ($1,000)","Wholesale trade","739,288",G
Business,"Annual payroll ($1,000)","Retail trade","1,404,752",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","1,254,739",H
Business,"Annual payroll ($1,000)",Information,"201,621",G
Business,"Annual payroll ($1,000)","Finance and insurance","683,422",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","138,869",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","805,041",H
Business,"Annual payroll ($1,000)","Management of companies and enterprises","139,891",G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","513,782",G
Business,"Annual payroll ($1,000)","Educational services","381,452",G
Business,"Annual payroll ($1,000)","Health care and social assistance","3,195,261",H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","101,120",G
Business,"Annual payroll ($1,000)","Accommodation and food services","707,636",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","353,067",G
Business,"Annual payroll ($1,000)","Industries not classified",339,J
Business,"Total Establishments","Total for all sectors","17,294",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",23,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",42,X
Business,"Total Establishments",Utilities,59,X
Business,"Total Establishments",Construction,"1,581",X
Business,"Total Establishments",Manufacturing,660,X
Business,"Total Establishments","Wholesale trade",662,X
Business,"Total Establishments","Retail trade","2,770",X
Business,"Total Establishments","Transportation and warehousing",729,X
Business,"Total Establishments",Information,305,X
Business,"Total Establishments","Finance and insurance",852,X
Business,"Total Establishments","Real estate and rental and leasing",628,X
Business,"Total Establishments","Professional, scientific, and technical services","1,355",X
Business,"Total Establishments","Management of companies and enterprises",79,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",920,X
Business,"Total Establishments","Educational services",183,X
Business,"Total Establishments","Health care and social assistance","2,280",X
Business,"Total Establishments","Arts, entertainment, and recreation",277,X
Business,"Total Establishments","Accommodation and food services","1,947",X
Business,"Total Establishments","Other services (except public administration)","1,931",X
Business,"Total Establishments","Industries not classified",11,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
